Y, X,ML Models,, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,,,,OLD BEST,PolyR,New Model,WA,,NEW BEST,,DIFF,ALL BEST,,BEST ML,ALL BEST ML,,,,LR,KNN,NN,RF,SVR,POLY,WA,,LR Best,KNN best,NN best,RF best,SVR best,POLY best,WA best
37,13, LR,,245.6636536,91.127704,247.6222728,79.47234701,0,3,0,48.86714727,49.53656025,,,,247.6222728,477.7218087,220.4436208,383.5935516,,220.4436208,,1.958619266,220.4436208,, LR, LR,,,,220.4436208, , , , , , ,,220.4436208, , , , , , 
37,14, LR,,229.0206077,82.74260568,254.59701,98.03220215,0,0,0,48.89346372,49.56253217,,,,254.59701,323.6501538,228.4356692,297.1822321,,228.4356692,,25.57640233,228.4356692,, LR, LR,,,,228.4356692, , , , , , ,,228.4356692, , , , , , 
37,15, KNN,,176.1879745,76.87480882,176.2545035,80.53995768,0,0,0,48.91975309,49.58847737,,,,176.2545035,264.4261971,187.1321628,388.5885534,,187.1321628,,0.066528947,176.2545035,, KNN,OLD,,,, ,187.1321628, , , , , ,, , , , , , , 
37,16, LR,,238.5408936,113.570249,266.3582487,111.8229655,0,1,0,48.94601542,49.56298201,,,,266.3582487,348.115409,184.4690514,321.5073872,,184.4690514,,27.81735512,184.4690514,, LR, LR,,,,184.4690514, , , , , , ,,184.4690514, , , , , , 
37,17, LR,,247.2598093,117.5248218,266.7639562,122.8709798,0,0,0,48.97225077,49.58890031,,,,266.7639562,357.2235752,154.9380861,327.4301893,,154.9380861,,19.50414689,154.9380861,, LR, LR,,,,154.9380861, , , , , , ,,154.9380861, , , , , , 
37,18, LR,,278.8660004,147.9058016,278.6041248,127.5897868,1,4,1,48.9470981,49.56343092,,,,278.6041248,422.5792886,279.3546406,328.7474635,,279.3546406,,-0.261875632,278.6041248,, LR,OLD,,,,279.3546406, , , , , , ,, , , , , , , 
37,19, LR,,626.2002808,286.0135267,506.6351251,201.4588216,6,10,6,48.92197125,49.53798768,,,,506.6351251,827.9778932,424.956968,637.6666841,,424.956968,,-119.5651556,424.956968,, LR, LR,,,,424.956968, , , , , , ,,424.956968, , , , , , 
37,20, LR,,402.8718228,186.5854127,337.5527613,138.026888,3,4,3,48.89687019,49.51257055,,,,337.5527613,693.4670554,330.5410287,413.5626334,,330.5410287,,-65.31906151,330.5410287,, LR, LR,,,,330.5410287, , , , , , ,,330.5410287, , , , , , 
37,21, KNN,,345.0443202,162.9591997,415.0876413,157.6380208,0,1,0,48.92307692,49.48717949,,,,415.0876413,524.0502531,285.4343677,286.2588316,,285.4343677,,128.8288098,285.4343677,, KNN, KNN,,,, ,285.4343677, , , , , ,, ,285.4343677, , , , , 
37,22, KNN,,308.3836934,139.1504768,314.6998967,137.5984375,0,1,0,48.94925679,49.46181445,,,,314.6998967,466.1228426,277.6276959,429.5671362,,277.6276959,,6.316203279,277.6276959,, KNN, KNN,,,, ,277.6276959, , , , , ,, ,277.6276959, , , , , 
37,23, KNN,,195.23507,94.42986052,339.7277587,156.4224935,0,0,0,48.97540984,49.48770492,,,,339.7277587,579.4307258,307.7920134,403.8910302,,307.7920134,,144.4926886,307.7920134,, KNN, KNN,,,, ,307.7920134, , , , , ,, ,307.7920134, , , , , 
37,24, LR,,655.4561609,262.4956069,499.3268669,274.703125,1,0,0,48.95033282,49.51356887,,,,499.3268669,1257.751156,526.9456619,1120.599069,,526.9456619,,-156.129294,499.3268669,, LR,OLD,,,,526.9456619, , , , , , ,, , , , , , , 
37,25, LR,,555.2264066,192.2810916,395.5728336,157.0828776,5,2,2,48.92528147,49.48822927,,,,395.5728336,810.6026886,385.0361343,572.0491058,,385.0361343,,-159.653573,385.0361343,, LR, LR,,,,385.0361343, , , , , , ,,385.0361343, , , , , , 
37,26, LR,,194.1483622,55.86455187,186.2128822,75.49977214,1,0,0,48.90025575,49.5140665,,,,186.2128822,266.1942502,164.3395863,377.5780331,,164.3395863,,-7.935479996,164.3395863,, LR, LR,,,,164.3395863, , , , , , ,,164.3395863, , , , , , 
37,27, KNN,,72.1451461,21.13703909,97.21450723,28.60496419,0,0,0,48.92638037,49.5398773,,,,97.21450723,113.0900333,78.98022404,177.4685418,,78.98022404,,25.06936114,78.98022404,, KNN, KNN,,,, ,78.98022404, , , , , ,, ,78.98022404, , , , , 
37,28, LR,,107.323262,28.57004046,85.80299322,29.86220907,2,0,0,48.90137966,49.56566173,,,,85.80299322,171.1182397,80.23238223,138.6146935,,80.23238223,,-21.52026882,80.23238223,, LR, LR,,,,80.23238223, , , , , , ,,80.23238223, , , , , , 
37,29, LR,,66.64849088,18.67906364,60.48714567,20.29246216,2,0,0,48.87640449,49.59141982,,,,60.48714567,136.9021437,76.71183875,87.91179542,,76.71183875,,-6.16134521,60.48714567,, LR,OLD,,,,76.71183875, , , , , , ,, , , , , , , 
37,30, NN,,40.10516774,12.0602677,44.74985597,11.96809082,0,1,0,48.90250128,49.56610516,,,,44.74985597,79.66041484,48.53196192,67.87850507,,48.53196192,,4.64468823,44.74985597,, NN,OLD,,,, , ,48.53196192, , , , ,, , , , , , , 
37,31, KNN,,46.97260178,15.23206042,47.62659391,14.95808411,0,1,0,48.92857143,49.54081633,,,,47.62659391,101.8071549,47.57008507,51.47068003,,47.57008507,,0.653992134,47.57008507,, KNN, KNN,,,, ,47.57008507, , , , , ,, ,47.57008507, , , , , 
37,32, LR,,215.3479518,44.74837743,166.2525313,43.81162109,6,1,0,48.9036206,49.51555329,,,,166.2525313,219.2631337,204.2501028,223.0900043,,204.2501028,,-49.09542051,166.2525313,, LR,OLD,,,,204.2501028, , , , , , ,, , , , , , , 
37,33, RF,,122.1234907,25.38303816,127.9983683,25.64741007,0,0,0,48.92966361,49.5412844,,,,127.9983683,133.6064988,133.5882294,139.7732539,,133.5882294,,5.874877633,127.9983683,, RF,OLD,,,, , , ,133.5882294, , , ,, , , , , , , 
37,34, NN,,27.11390473,7.153859983,24.86300747,5.983784485,2,2,1,48.90473765,49.51604687,,,,24.86300747,145.1993209,27.1135189,32.42583128,,27.1135189,,-2.250897255,24.86300747,, NN,OLD,,,, , ,27.1135189, , , , ,, , , , , , , 
37,35, NN,,7.477908468,4.641856995,21.14211492,9.823908488,0,0,0,48.93075356,49.54175153,,,,21.14211492,132.8288854,7.711393449,57.20258226,,7.711393449,,13.66420646,7.711393449,, NN, NN,,,, , ,7.711393449, , , , ,, , ,7.711393449, , , , 
37,36, NN,,17.92534702,6.491172951,20.45371776,9.428712972,0,0,0,48.956743,49.56743003,,,,20.45371776,151.035023,17.93784099,47.60956359,,17.93784099,,2.528370747,17.93784099,, NN, NN,,,, , ,17.93784099, , , , ,, , ,17.93784099, , , , 
37,37, NN,,73.75922042,25.77461631,63.75588943,26.56705526,2,0,0,48.9318413,49.5930824,,,,63.75588943,338.6763321,140.0722256,117.0794068,,117.0794068,,-10.00333099,63.75588943,,WA,OLD,,,, , , , , , ,117.0794068,, , , , , , , 
37,38, KNN,,180.3556105,65.25351439,87.19572452,42.98156331,16,17,14,48.90696492,49.56786985,,,,87.19572452,375.0631226,155.8975087,189.858711,,155.8975087,,-93.15988601,87.19572452,, KNN,OLD,,,, ,155.8975087, , , , , ,, , , , , , , 
37,39, KNN,,223.9540164,68.47524642,55.06321935,49.99666341,8,6,6,48.88211382,49.54268293,,,,55.06321935,261.2179474,151.236031,255.3357267,,151.236031,,-168.8907971,55.06321935,, KNN,OLD,,,, ,151.236031, , , , , ,, , , , , , , 
37,40, KNN,,147.7352142,51.07310197,34.3340051,44.28588867,5,3,2,48.85728796,49.51752158,,,,34.3340051,268.8870282,124.8227879,236.3171087,,124.8227879,,-113.4012091,34.3340051,, KNN,OLD,,,, ,124.8227879, , , , , ,, , , , , , , 
37,41, KNN,,192.0192424,52.78457244,167.6913397,46.00342204,2,2,2,48.83248731,49.49238579,,,,167.6913397,262.9690862,180.0903157,351.386889,,180.0903157,,-24.32790271,167.6913397,, KNN,OLD,,,, ,180.0903157, , , , , ,, , , , , , , 
37,42, KNN,,99.93287608,33.02311477,120.6959722,36.8589681,0,0,0,48.85844749,49.51801116,,,,120.6959722,156.985938,103.8338875,357.8635543,,103.8338875,,20.76309613,103.8338875,, KNN, KNN,,,, ,103.8338875, , , , , ,, ,103.8338875, , , , , 
37,43, KNN,,201.9852996,61.3571528,64.94251545,34.34486084,10,8,8,48.8336714,49.49290061,,,,64.94251545,252.426164,177.390473,154.2341612,,154.2341612,,-89.29164572,64.94251545,,WA,OLD,,,, , , , , , ,154.2341612,, , , , , , , 
37,44, LR,,338.7226159,114.4199504,69.85889797,67.29737142,10,11,8,48.80892043,49.46781551,,,,69.85889797,451.5559311,170.5332693,365.6558422,,170.5332693,,-268.8637179,69.85889797,, LR,OLD,,,,170.5332693, , , , , , ,, , , , , , , 
37,45, KNN,,223.6082779,65.80192285,53.36470627,57.82784424,2,1,0,48.78419453,49.44275583,,,,53.36470627,315.6516035,206.7739113,183.5737858,,183.5737858,,-130.2090795,53.36470627,,WA,OLD,,,, , , , , , ,183.5737858,, , , , , , , 
37,46, KNN,,243.5689598,70.92114613,63.36726777,48.97272949,5,3,2,48.75949367,49.41772152,,,,63.36726777,417.2876334,247.090516,301.1780374,,247.090516,,-180.201692,63.36726777,, KNN,OLD,,,, ,247.090516, , , , , ,, , , , , , , 
37,47, KNN,,124.6816758,39.45087125,43.19247077,33.87324219,2,1,0,48.73481781,49.39271255,,,,43.19247077,188.7888527,85.75401248,157.452714,,85.75401248,,-81.48920501,43.19247077,, KNN,OLD,,,, ,85.75401248, , , , , ,, , , , , , , 
37,48, KNN,,108.3427321,27.86744483,20.88718675,29.09359131,2,0,0,48.71016692,49.41831057,,,,20.88718675,177.8214355,110.3755645,204.90731,,110.3755645,,-87.45554538,20.88718675,, KNN,OLD,,,, ,110.3755645, , , , , ,, , , , , , , 
37,49, KNN,,115.4680464,29.88026419,115.1915307,32.93534749,1,0,0,48.68554095,49.44388271,,,,115.1915307,214.7411631,91.06347378,267.0911137,,91.06347378,,-0.27651567,91.06347378,, KNN, KNN,,,, ,91.06347378, , , , , ,, ,91.06347378, , , , , 
37,50, KNN,,126.3915421,32.23843443,330.1986902,69.06123047,0,0,0,48.71147044,49.469429,,,,330.1986902,336.7987251,148.2160332,491.3118693,,148.2160332,,203.8071481,148.2160332,, KNN, KNN,,,, ,148.2160332, , , , , ,, ,148.2160332, , , , , 
37,51, KNN,,70.20727151,25.06377311,93.22236521,31.70264486,0,0,0,48.73737374,49.49494949,,,,93.22236521,219.9374331,95.5451237,158.8563934,,95.5451237,,23.0150937,93.22236521,, KNN,OLD,,,, ,95.5451237, , , , , ,, , , , , , , 
37,52, KNN,,75.07206729,25.70424919,66.88009716,19.35297445,2,4,2,48.71277133,49.46996466,,,,66.88009716,115.1477563,76.41675216,107.0208419,,76.41675216,,-8.191970136,66.88009716,, KNN,OLD,,,, ,76.41675216, , , , , ,, , , , , , , 
37,53, KNN,,169.5160534,48.57418698,136.7820575,37.03467204,6,5,5,48.68819374,49.44500505,,,,136.7820575,298.9566054,165.3778362,148.8316128,,148.8316128,,-12.04955528,136.7820575,,WA,OLD,,,, , , , , , ,148.8316128,, , , , , , , 
37,54, LR,,327.488055,103.1384774,207.6356785,76.3646403,12,5,5,48.66364095,49.4200706,,,,207.6356785,544.0663665,189.0879544,244.9677177,,189.0879544,,-37.33203912,189.0879544,, LR, LR,,,,189.0879544, , , , , , ,,189.0879544, , , , , , 
37,55, LR,,308.0588499,81.38658831,288.4471789,111.5562581,2,0,0,48.6391129,49.44556452,,,,288.4471789,423.4655116,259.5544037,326.1044882,,259.5544037,,-19.61167101,259.5544037,, LR, LR,,,,259.5544037, , , , , , ,,259.5544037, , , , , , 
37,56, LR,,351.2380703,166.3844495,271.9473295,117.6223551,19,22,19,48.61460957,49.42065491,,,,271.9473295,419.5068177,295.3443835,289.4172136,,289.4172136,,-17.46988414,271.9473295,,WA,OLD,,,, , , , , , ,289.4172136,, , , , , , , 
37,57, LR,,337.3076591,157.9300464,317.9189677,134.4329997,3,6,2,48.59013092,49.39577039,,,,317.9189677,547.5647257,331.5980758,403.3643563,,331.5980758,,-19.38869142,317.9189677,, LR,OLD,,,,331.5980758, , , , , , ,, , , , , , , 
37,58, LR,,165.854466,79.8835691,140.5598182,78.30371094,2,1,1,48.5656769,49.37091092,,,,140.5598182,315.3563862,118.3368235,205.8187552,,118.3368235,,-25.29464777,118.3368235,, LR, LR,,,,118.3368235, , , , , , ,,118.3368235, , , , , , 
37,59, KNN,,120.6283971,54.78904867,155.2115358,77.99804688,0,0,0,48.5915493,49.39637827,,,,155.2115358,191.4819305,159.4638517,243.2586751,,159.4638517,,34.58313868,155.2115358,, KNN,OLD,,,, ,159.4638517, , , , , ,, , , , , , , 
37,60, NN,,148.5705053,46.21614534,73.54994406,30.13954671,2,2,2,48.56711916,49.37154349,,,,73.54994406,347.2195287,148.8331031,264.4657135,,148.8331031,,-75.02056125,73.54994406,, NN,OLD,,,, , ,148.8331031, , , , ,, , , , , , , 
37,61, NN,,140.2538537,54.90656361,116.8984558,39.66360677,2,4,2,48.54271357,49.34673367,,,,116.8984558,335.4579714,205.2800195,152.3765026,,152.3765026,,-23.35539795,116.8984558,,WA,OLD,,,, , , , , , ,152.3765026,, , , , , , , 
37,62, KNN,,138.4166954,53.98828281,131.3259423,39.94980876,1,6,1,48.5183325,49.32194877,,,,131.3259423,390.957315,239.9117943,147.9104966,,147.9104966,,-7.090753039,131.3259423,,WA,OLD,,,, , , , , , ,147.9104966,, , , , , , , 
37,63, NN,,159.9607106,44.04085054,105.4056648,33.60452067,11,5,5,48.4939759,49.29718876,,,,105.4056648,220.6247199,159.9003703,122.6545287,,122.6545287,,-17.24886394,105.4056648,,WA,OLD,,,, , , , , , ,122.6545287,, , , , , , , 
37,64, LR,,80.17723077,21.97063463,159.4494957,52.28139242,0,0,0,48.51981937,49.3226292,,,,159.4494957,184.1557564,138.6569621,204.3029409,,138.6569621,,79.27226489,138.6569621,, LR, LR,,,,138.6569621, , , , , , ,,138.6569621, , , , , , 
37,65, LR,,157.3967269,47.70746326,164.8474484,56.70963542,0,0,0,48.54563691,49.34804413,,,,164.8474484,260.2590013,172.0771499,269.7699357,,172.0771499,,7.450721553,164.8474484,, LR,OLD,,,,172.0771499, , , , , , ,, , , , , , , 
38,1, RF,,0,0,163.2242769,40.15893148,0,0,0,48.57142857,49.37343358,,,,163.2242769,0.08580287,0,460.338209,,0,,163.2242769,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
38,2, RF,,0,0,278.7033907,85.57396647,0,0,0,48.59719439,49.3987976,,,,278.7033907,2.114370512,0,476.9421349,,0,,278.7033907,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
38,3, SVR,,0.109686905,0.109686905,246.7513424,72.19588216,0,0,0,48.6229344,49.4241362,,,,246.7513424,2.59459198,0.254556084,349.5689608,,0.254556084,,246.6416555,0.254556084,, SVR, SVR,,,, , , , ,0.254556084, , ,, , , , ,0.254556084, , 
38,4, RF,,34.03019836,9.022854498,65.12145304,27.90319214,0,0,0,48.64864865,49.44944945,,,,65.12145304,34.09392966,34.05930424,288.7428498,,34.05930424,,31.09125468,34.05930424,, RF, RF,,,, , , ,34.05930424, , , ,, , , ,34.05930424, , , 
38,5, LR,,178.8173829,58.50971206,144.6678667,64.98771566,3,0,0,48.62431216,49.47473737,,,,144.6678667,216.3755077,169.1865104,238.1275394,,169.1865104,,-34.14951618,144.6678667,, LR,OLD,,,,169.1865104, , , , , , ,, , , , , , , 
38,6, LR,,293.5432552,106.1362114,208.0281231,83.77797038,11,11,10,48.6,49.45,,,,208.0281231,395.5564773,248.9818098,224.9683311,,224.9683311,,-16.94020801,208.0281231,,WA,OLD,,,, , , , , , ,224.9683311,, , , , , , , 
38,7, LR,,478.5639259,145.6881745,257.0791869,83.74182129,14,10,10,48.57571214,49.42528736,,,,257.0791869,831.437565,602.9764436,375.2659946,,375.2659946,,-118.1868077,257.0791869,,WA,OLD,,,, , , , , , ,375.2659946,, , , , , , , 
38,8, LR,,387.5762847,132.3250646,236.2150944,87.35916341,2,2,2,48.55144855,49.4005994,,,,236.2150944,608.8378581,484.177869,480.1125042,,480.1125042,,-151.3611903,236.2150944,,WA,OLD,,,, , , , , , ,480.1125042,, , , , , , , 
38,9, LR,,273.7966623,69.99944117,270.6876583,104.2958659,1,0,0,48.52720919,49.42586121,,,,270.6876583,281.4453714,254.379802,380.7240833,,254.379802,,-3.109004075,254.379802,, LR, LR,,,,254.379802, , , , , , ,,254.379802, , , , , , 
38,10, NN,,47.86739427,14.14147876,141.9543354,35.74619141,0,0,0,48.55289421,49.4510978,,,,141.9543354,136.7231891,69.63590182,195.7341707,,69.63590182,,94.08694112,69.63590182,, NN, NN,,,, , ,69.63590182, , , , ,, , ,69.63590182, , , , 
38,11, LR,,137.6823746,36.34615193,54.23187101,19.52979126,18,13,13,48.5286783,49.42643392,,,,54.23187101,162.5171631,81.62938941,105.2202626,,81.62938941,,-50.98839162,54.23187101,, LR,OLD,,,,81.62938941, , , , , , ,, , , , , , , 
38,12, KNN,,107.6005237,19.894358,63.9120685,22.71420288,3,0,0,48.50448654,49.45164506,,,,63.9120685,227.1752413,80.12439251,155.1936693,,80.12439251,,-43.68845521,63.9120685,, KNN,OLD,,,, ,80.12439251, , , , , ,, , , , , , , 
38,13, NN,,95.72181593,30.00176319,80.04801619,24.12118937,3,3,2,48.48031888,49.42700548,,,,80.04801619,142.7950471,99.42950216,130.710319,,99.42950216,,-15.67379974,80.04801619,, NN,OLD,,,, , ,99.42950216, , , , ,, , , , , , , 
38,14, KNN,,161.1071791,56.20247535,148.7679821,56.01293945,1,1,0,48.4561753,49.40239044,,,,148.7679821,295.6258043,194.0337003,128.7346087,,128.7346087,,20.03337336,128.7346087,,WA,WA,,,, , , , , , ,128.7346087,, , , , , , ,128.7346087
38,15, LR,,252.3705637,87.77542773,176.0164824,74.79375,4,2,2,48.43205575,49.3777999,,,,176.0164824,332.8328894,203.284272,281.2974404,,203.284272,,-76.35408123,176.0164824,, LR,OLD,,,,203.284272, , , , , , ,, , , , , , , 
38,16, LR,,269.9989848,104.1614088,285.2781245,126.8624105,0,0,0,48.45771144,49.40298507,,,,285.2781245,353.5749166,181.1477933,442.0675062,,181.1477933,,15.27913976,181.1477933,, LR, LR,,,,181.1477933, , , , , , ,,181.1477933, , , , , , 
38,17, LR,,280.6044985,145.3079975,384.0914171,176.4375814,0,0,0,48.48334162,49.4281452,,,,384.0914171,507.7011756,325.1720274,416.2890359,,325.1720274,,103.4869186,325.1720274,, LR, LR,,,,325.1720274, , , , , , ,,325.1720274, , , , , , 
38,18, KNN,,252.8022569,117.4849997,210.2280547,134.6278727,1,0,0,48.45924453,49.45328032,,,,210.2280547,533.9621397,245.4648607,406.7762843,,245.4648607,,-42.57420213,210.2280547,, KNN,OLD,,,, ,245.4648607, , , , , ,, , , , , , , 
38,19, KNN,,346.8275693,165.6570714,201.2875224,91.84910482,2,10,1,48.43517139,49.42871336,,,,201.2875224,600.4422994,338.8272422,367.9787639,,338.8272422,,-145.5400469,201.2875224,, KNN,OLD,,,, ,338.8272422, , , , , ,, , , , , , , 
38,20, KNN,,188.137048,84.16986151,282.3721245,112.8097656,0,0,0,48.46077458,49.45382324,,,,282.3721245,404.988313,265.2973412,230.8341975,,230.8341975,,94.23507649,230.8341975,,WA,WA,,,, , , , , , ,230.8341975,, , , , , , ,230.8341975
38,21, KNN,,379.5078881,167.5976694,387.0728829,186.745931,0,0,0,48.48635236,49.47890819,,,,387.0728829,519.480618,390.9302923,481.6328823,,390.9302923,,7.564994797,387.0728829,, KNN,OLD,,,, ,390.9302923, , , , , ,, , , , , , , 
38,22, LR,,221.4451111,116.80981,310.361617,155.1419759,0,0,0,48.51190476,49.50396825,,,,310.361617,363.5611991,289.8703486,562.8362578,,289.8703486,,88.91650593,289.8703486,, LR, LR,,,,289.8703486, , , , , , ,,289.8703486, , , , , , 
38,23, KNN,,370.0154002,182.6525919,401.7721577,168.1007324,0,1,0,48.53743183,49.47942489,,,,401.7721577,696.6848428,340.2549615,542.8109554,,340.2549615,,31.75675745,340.2549615,, KNN, KNN,,,, ,340.2549615, , , , , ,, ,340.2549615, , , , , 
38,24, LR,,324.1092438,151.6156876,273.2640207,113.2897542,1,1,1,48.51337958,49.45490585,,,,273.2640207,1294.777,451.2715964,1052.234522,,451.2715964,,-50.84522316,273.2640207,, LR,OLD,,,,451.2715964, , , , , , ,, , , , , , , 
38,25, KNN,,209.5485674,71.27431252,245.1356682,87.55625814,0,0,0,48.53888063,49.47994056,,,,245.1356682,586.8030204,249.2216982,441.5139538,,249.2216982,,35.58710078,245.1356682,, KNN,OLD,,,, ,249.2216982, , , , , ,, , , , , , , 
38,26, LR,,200.6559233,56.53439745,168.758364,62.60808919,1,0,0,48.51485149,49.5049505,,,,168.758364,260.7225048,133.8324773,374.1471853,,133.8324773,,-31.89755932,133.8324773,, LR, LR,,,,133.8324773, , , , , , ,,133.8324773, , , , , , 
38,27, LR,,69.8140715,20.268759,73.71694881,20.31962077,0,0,0,48.54032657,49.52993568,,,,73.71694881,92.89748807,66.59854887,78.73939715,,66.59854887,,3.90287731,66.59854887,, LR, LR,,,,66.59854887, , , , , , ,,66.59854887, , , , , , 
38,28, NN,,31.78223434,11.20544864,32.08167271,9.553677368,0,1,0,48.56577646,49.50544016,,,,32.08167271,72.35539606,38.58539718,46.07372965,,38.58539718,,0.299438372,32.08167271,, NN,OLD,,,, , ,38.58539718, , , , ,, , , , , , , 
38,29, NN,,66.48967622,14.80187168,33.76729881,8.276631673,9,5,5,48.54176965,49.48096886,,,,33.76729881,136.0116777,72.99611804,74.77599718,,72.99611804,,-32.72237741,33.76729881,, NN,OLD,,,, , ,72.99611804, , , , ,, , , , , , , 
38,30, NN,,19.73661936,4.922137157,7.747865129,5.749516805,1,0,0,48.51778656,49.50592885,,,,7.747865129,97.1818064,26.9802847,66.32877698,,26.9802847,,-11.98875423,7.747865129,, NN,OLD,,,, , ,26.9802847, , , , ,, , , , , , , 
38,31, LR,,148.053791,30.28729357,129.9930487,34.45987956,4,0,0,48.49382716,49.5308642,,,,129.9930487,147.5954099,132.1073971,161.560163,,132.1073971,,-18.06074234,129.9930487,, LR,OLD,,,,132.1073971, , , , , , ,, , , , , , , 
38,32, RF,,185.2247628,59.23869353,188.0545798,62.17978109,0,0,0,48.51924975,49.55577493,,,,188.0545798,185.1863072,191.2862997,200.3019766,,185.1863072,,2.829817059,185.1863072,,POLY,POLY,,,, , , , , ,185.1863072, ,, , , , , ,185.1863072, 
38,33, NN,,72.67573357,24.36082777,97.10913641,26.88498739,0,0,0,48.54464726,49.58066108,,,,97.10913641,108.9406624,96.10581964,101.8679336,,96.10581964,,24.43340284,96.10581964,, NN, NN,,,, , ,96.10581964, , , , ,, , ,96.10581964, , , , 
38,34, KNN,,74.97405909,35.40612697,61.02682982,29.4831665,4,4,2,48.52071006,49.55621302,,,,61.02682982,150.8921491,62.03130726,73.88534961,,62.03130726,,-12.85851978,61.02682982,, KNN,OLD,,,, ,62.03130726, , , , , ,, , , , , , , 
38,35, NN,,47.25211989,13.48221106,47.52689754,15.90844828,0,0,0,48.54608181,49.58107442,,,,47.52689754,73.44803662,48.8061964,65.43713084,,48.8061964,,0.274777648,47.52689754,, NN,OLD,,,, , ,48.8061964, , , , ,, , , , , , , 
38,36, NN,,50.71001568,18.15945776,64.43769197,21.20814209,0,0,0,48.57142857,49.60591133,,,,64.43769197,176.136377,63.73114526,88.67683996,,63.73114526,,13.72767628,63.73114526,, NN, NN,,,, , ,63.73114526, , , , ,, , ,63.73114526, , , , 
38,37, LR,,173.4220156,39.87241479,89.41762969,21.36185303,15,12,11,48.54751354,49.58148695,,,,89.41762969,251.4644478,112.5768877,163.1282292,,112.5768877,,-73.71059947,89.41762969,, LR,OLD,,,,112.5768877, , , , , , ,, , , , , , , 
38,38, RF,,106.6822202,35.33785166,33.14454141,13.3021759,16,16,14,48.52362205,49.55708661,,,,33.14454141,146.5697125,147.2140931,64.92528329,,64.92528329,,-31.78074189,33.14454141,,WA,OLD,,,, , , , , , ,64.92528329,, , , , , , , 
38,39, LR,,173.7961013,54.63020575,39.81701309,39.87832438,16,16,12,48.49975406,49.53271028,,,,39.81701309,207.5818422,207.4098405,187.5089627,,187.5089627,,-133.9790882,39.81701309,,WA,OLD,,,, , , , , , ,187.5089627,, , , , , , , 
38,40, LR,,400.806304,123.1756053,306.3238482,89.18346354,12,15,10,48.47590954,49.50835792,,,,306.3238482,507.6023337,354.0197856,360.1606702,,354.0197856,,-53.83682193,306.3238482,, LR,OLD,,,,354.0197856, , , , , , ,, , , , , , , 
38,41, LR,,190.4161093,76.46406608,191.5263363,67.11017253,0,1,0,48.5012285,49.48402948,,,,191.5263363,406.2386125,177.3297221,261.6772264,,177.3297221,,1.110227025,177.3297221,, LR, LR,,,,177.3297221, , , , , , ,,177.3297221, , , , , , 
38,42, LR,,238.5768944,65.29529032,186.1635482,66.61388346,7,0,0,48.47740668,49.50884086,,,,186.1635482,311.1352376,186.6816521,247.5891351,,186.6816521,,-52.41334623,186.1635482,, LR,OLD,,,,186.6816521, , , , , , ,, , , , , , , 
38,43, LR,,98.32310158,24.97353066,12.72925779,19.65289103,3,2,2,48.45360825,49.48453608,,,,12.72925779,128.9643712,72.01256617,182.6981801,,72.01256617,,-85.59384379,12.72925779,, LR,OLD,,,,72.01256617, , , , , , ,, , , , , , , 
38,44, KNN,,116.6648323,34.36411389,50.5244619,20.44428101,10,7,6,48.42983317,49.46025515,,,,50.5244619,129.0860588,79.88522255,235.5439703,,79.88522255,,-66.14037041,50.5244619,, KNN,OLD,,,, ,79.88522255, , , , , ,, , , , , , , 
38,45, KNN,,254.8211547,69.40657272,23.46704055,46.1322998,6,5,4,48.40608141,49.43599804,,,,23.46704055,319.9666798,216.1973374,316.1953799,,216.1973374,,-231.3541142,23.46704055,, KNN,OLD,,,, ,216.1973374, , , , , ,, , , , , , , 
38,46, KNN,,254.829039,68.10216336,27.09030615,40.84130046,3,3,1,48.38235294,49.41176471,,,,27.09030615,349.5065663,132.16918,137.5930546,,132.16918,,-110.5027485,27.09030615,, KNN,OLD,,,, ,132.16918, , , , , ,, , , , , , , 
38,47, LR,,239.0668182,91.69853986,128.6301384,68.14016113,3,6,1,48.35864772,49.38755512,,,,128.6301384,306.7703492,108.621591,326.5345045,,108.621591,,-110.4366799,108.621591,, LR, LR,,,,108.621591, , , , , , ,,108.621591, , , , , , 
38,48, KNN,,215.9104283,80.74599447,139.2584752,49.38688965,15,18,14,48.33496572,49.36336925,,,,139.2584752,317.928544,144.8757334,152.9558238,,144.8757334,,-13.69734862,139.2584752,, KNN,OLD,,,, ,144.8757334, , , , , ,, , , , , , , 
38,49, KNN,,138.8323369,39.73411916,51.25765492,38.10955811,3,1,0,48.3113069,49.33920705,,,,51.25765492,264.7147291,141.2758123,189.2652636,,141.2758123,,-87.57468198,51.25765492,, KNN,OLD,,,, ,141.2758123, , , , , ,, , , , , , , 
38,50, KNN,,191.7400829,76.5994457,177.142398,65.78059082,3,2,2,48.28767123,49.31506849,,,,177.142398,385.6987134,223.1754166,194.3871781,,194.3871781,,-14.59768494,177.142398,,WA,OLD,,,, , , , , , ,194.3871781,, , , , , , , 
