Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,,,,OLD BEST,, New Model Best RMSE Value,WA,,NEW BEST,,DIFF,ALL BEST,,BEST ML,ALL BEST ML,,,,LR,KNN,NN,RF,SVR,POLY,WA,,LR Best,KNN best,NN best,RF best,SVR best,POLY best,WA best
41,45, KNN, KNN,65.9039808,18.18765638,0.000332866,13.42051188,6,5,4,47.60412002,49.26108374,,,,0.000332866,,65.9039808,158.1443251,,65.9039808,,-65.90364793,0.000332866,, KNN,OLD,,,, ,65.9039808, , , , , ,, , , , , , , 
41,46, KNN, KNN,299.5756346,86.71186689,0.137191509,48.22374268,4,7,2,47.5828111,49.23903312,,,,0.137191509,,299.5756346,385.3413943,,299.5756346,,-299.4384431,0.137191509,, KNN,OLD,,,, ,299.5756346, , , , , ,, , , , , , , 
41,47, LR, KNN,52.42117203,22.65037625,22.85432553,19.15198975,2,2,0,47.56152125,49.21700224,,,,22.85432553,,52.42117203,75.35481073,,52.42117203,,-29.56684651,22.85432553,, LR,OLD,,,,52.42117203, , , , , , ,, , , , , , , 
41,48, KNN, KNN,106.1093498,33.39659623,109.0362755,28.34557902,0,4,0,47.58497317,49.19499106,,,,109.0362755,,106.1093498,127.6875671,,106.1093498,,2.926925654,106.1093498,, KNN, KNN,,,, ,106.1093498, , , , , ,, ,106.1093498, , , , , 
41,49, LR, KNN,82.15247114,32.99945222,112.121151,45.38878988,0,0,0,47.60840411,49.21770228,,,,112.121151,,82.15247114,133.7967208,,82.15247114,,29.96867985,82.15247114,, LR, LR,,,,82.15247114, , , , , , ,,82.15247114, , , , , , 
41,50, KNN, KNN,219.7714348,88.79334384,137.6813198,56.7541626,10,9,9,47.58713137,49.19571046,,,,137.6813198,,219.7714348,189.1202939,,189.1202939,,-51.43897409,137.6813198,,WA,OLD,,,, , , , , , ,189.1202939,, , , , , , , 
41,51, LR, LR,177.6557186,84.74493888,127.2809393,61.80012207,9,10,7,47.56587762,49.17373828,,,,127.2809393,,177.6557186,150.5142186,,150.5142186,,-23.23327933,127.2809393,,WA,OLD,,,, , , , , , ,150.5142186,, , , , , , , 
41,52, LR, KNN,147.9997753,76.30991323,173.1121686,82.6117513,0,0,0,47.58928571,49.19642857,,,,173.1121686,,147.9997753,262.1740238,,147.9997753,,25.11239327,147.9997753,, LR, LR,,,,147.9997753, , , , , , ,,147.9997753, , , , , , 
41,53, KNN, KNN,81.09219161,28.12510528,304.3275648,128.0464111,0,0,0,47.61267291,49.21909862,,,,304.3275648,,81.09219161,476.0622275,,81.09219161,,223.2353731,81.09219161,, KNN, KNN,,,, ,81.09219161, , , , , ,, ,81.09219161, , , , , 
41,54, KNN, RF,14.4482024,2.365449963,406.3250546,168.6021484,0,0,0,47.63603925,49.24174844,,,,406.3250546,,14.4482024,563.7587952,,14.4482024,,391.8768522,14.4482024,, KNN, KNN,,,, ,14.4482024, , , , , ,, ,14.4482024, , , , , 
41,55, LR, LR,47.03759638,22.81717353,274.7321119,126.0688477,0,0,0,47.65938475,49.26437807,,,,274.7321119,,47.03759638,328.0697334,,47.03759638,,227.6945156,47.03759638,, LR, LR,,,,47.03759638, , , , , , ,,47.03759638, , , , , , 
41,56, RF, SVR,232.3018404,123.936934,244.7683343,187.7242025,0,0,0,47.68270945,49.28698752,,,,244.7683343,,232.3018404,191.7137189,,191.7137189,,53.05461549,191.7137189,,WA,WA,,,, , , , , , ,191.7137189,, , , , , , ,191.7137189
41,57, LR, LR,500.0066104,238.3829463,301.8824965,197.4286296,21,6,6,47.66146993,49.26503341,,,,301.8824965,,500.0066104,311.7160968,,311.7160968,,-9.833600337,301.8824965,,WA,OLD,,,, , , , , , ,311.7160968,, , , , , , , 
41,58, KNN, KNN,467.7336053,164.3999288,347.6513939,177.7027181,15,0,0,47.64024933,49.28762244,,,,347.6513939,,467.7336053,368.9743216,,368.9743216,,-21.32292772,347.6513939,,WA,OLD,,,, , , , , , ,368.9743216,, , , , , , , 
41,59, LR, LR,236.1319783,138.4692252,418.5270601,211.1116536,0,0,0,47.6635514,49.31019137,,,,418.5270601,,236.1319783,406.2065361,,236.1319783,,182.3950818,236.1319783,, LR, LR,,,,236.1319783, , , , , , ,,236.1319783, , , , , , 
41,60, KNN, KNN,349.8816359,176.8220579,285.7685252,134.1835612,3,3,3,47.64234875,49.28825623,,,,285.7685252,,349.8816359,300.8755418,,300.8755418,,-15.10701661,285.7685252,,WA,OLD,,,, , , , , , ,300.8755418,, , , , , , , 
41,61, KNN, KNN,298.9540513,156.3685643,304.9903004,162.347168,0,0,0,47.66562917,49.3108048,,,,304.9903004,,298.9540513,328.6281333,,298.9540513,,6.036249132,298.9540513,, KNN, KNN,,,, ,298.9540513, , , , , ,, ,298.9540513, , , , , 
41,62, KNN, KNN,205.7871445,101.0879328,297.6703994,141.356429,0,0,0,47.68888889,49.33333333,,,,297.6703994,,205.7871445,325.6680826,,205.7871445,,91.88325491,205.7871445,, KNN, KNN,,,, ,205.7871445, , , , , ,, ,205.7871445, , , , , 
41,63, KNN, KNN,144.9417388,62.09597563,194.0891226,89.83707682,0,0,0,47.71212794,49.35584185,,,,194.0891226,,144.9417388,225.9398525,,144.9417388,,49.14738373,144.9417388,, KNN, KNN,,,, ,144.9417388, , , , , ,, ,144.9417388, , , , , 
41,64, KNN, KNN,185.2098593,87.77161626,182.9540527,77.37740072,1,4,1,47.69094139,49.3339254,,,,182.9540527,,185.2098593,252.1784551,,185.2098593,,-2.255806539,182.9540527,, KNN,OLD,,,, ,185.2098593, , , , , ,, , , , , , , 
41,65, LR, KNN,142.4920304,47.39419867,132.8080993,45.66539714,2,1,1,47.66977364,49.31202841,,,,132.8080993,,142.4920304,166.2525392,,142.4920304,,-9.683931081,132.8080993,, LR,OLD,,,,142.4920304, , , , , , ,, , , , , , , 
42,2, RF, RF,0,0,147.0181678,49.15535889,0,0,0,47.69299024,49.33451642,,,,147.0181678,,0,452.6982439,,0,,147.0181678,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
42,3, RF, RF,0.256649701,0.033133334,155.416403,54.16107585,0,0,0,47.71618625,49.35698448,,,,155.416403,,0.256649701,454.4140183,,0.256649701,,155.1597533,0.256649701,, RF, RF,,,, , , ,0.256649701, , , ,, , , ,0.256649701, , , 
42,4, SVR, RF,4.850058369,0.829551673,328.3450675,101.4984294,0,0,0,47.7393617,49.37943262,,,,328.3450675,,4.850058369,397.0255869,,4.850058369,,323.4950091,4.850058369,, SVR, SVR,,,, , , , ,4.850058369, , ,, , , , ,4.850058369, , 
42,5, NN, SVR,23.60346603,4.034483201,177.3387119,71.47404785,0,0,0,47.76251661,49.40186088,,,,177.3387119,,23.60346603,401.9059549,,23.60346603,,153.7352459,23.60346603,, NN, NN,,,, , ,23.60346603, , , , ,, , ,23.60346603, , , , 
42,6, LR, RF,62.19572818,14.94226971,64.50034924,30.84998169,0,0,0,47.78565102,49.42426926,,,,64.50034924,,62.19572818,284.2256949,,62.19572818,,2.304621061,62.19572818,, LR, LR,,,,62.19572818, , , , , , ,,62.19572818, , , , , , 
42,7, RF, SVR,38.24145911,12.36259644,86.23756251,33.30996501,0,0,0,47.80876494,49.44665781,,,,86.23756251,,38.24145911,218.3914395,,38.24145911,,47.9961034,38.24145911,, RF, RF,,,, , , ,38.24145911, , , ,, , , ,38.24145911, , , 
42,8, KNN, KNN,92.20194842,54.81913291,149.943927,62.42446289,0,0,0,47.83185841,49.46902655,,,,149.943927,,92.20194842,227.0911711,,92.20194842,,57.7419786,92.20194842,, KNN, KNN,,,, ,92.20194842, , , , , ,, ,92.20194842, , , , , 
42,9, KNN, SVR,174.1923072,81.74645823,211.7363337,151.7579753,0,0,0,47.85493145,49.4913755,,,,211.7363337,,174.1923072,219.8239826,,174.1923072,,37.54402644,174.1923072,, KNN, KNN,,,, ,174.1923072, , , , , ,, ,174.1923072, , , , , 
42,10, KNN, KNN,213.4500802,92.48886739,225.9286945,117.9337565,0,0,0,47.87798408,49.51370469,,,,225.9286945,,213.4500802,265.0405944,,213.4500802,,12.47861426,213.4500802,, KNN, KNN,,,, ,213.4500802, , , , , ,, ,213.4500802, , , , , 
42,11, KNN, KNN,238.797707,87.40024122,254.5850218,91.00092773,0,0,0,47.90101635,49.53601414,,,,254.5850218,,238.797707,332.1578483,,238.797707,,15.78731486,238.797707,, KNN, KNN,,,, ,238.797707, , , , , ,, ,238.797707, , , , , 
42,12, KNN, NN,309.3076217,113.9791917,228.1317236,92.15524902,11,5,5,47.87985866,49.51413428,,,,228.1317236,,309.3076217,261.9235576,,261.9235576,,-33.79183391,228.1317236,,WA,OLD,,,, , , , , , ,261.9235576,, , , , , , , 
42,13, KNN, KNN,198.3370466,84.57809048,175.6876845,76.45334473,2,1,1,47.85871965,49.49227373,,,,175.6876845,,198.3370466,221.2328336,,198.3370466,,-22.64936205,175.6876845,, KNN,OLD,,,, ,198.3370466, , , , , ,, , , , , , , 
42,14, KNN, KNN,310.4359459,107.4874424,239.8048477,96.18164063,5,1,1,47.83759929,49.47043248,,,,239.8048477,,310.4359459,279.249903,,279.249903,,-39.44505527,239.8048477,,WA,OLD,,,, , , , , , ,279.249903,, , , , , , , 
42,15, KNN, KNN,289.3694915,92.5298148,148.9446038,217.3988281,2,0,0,47.81649757,49.49272166,,,,148.9446038,,289.3694915,618.9452318,,289.3694915,,-140.4248877,148.9446038,, KNN,OLD,,,, ,289.3694915, , , , , ,, , , , , , , 
42,16, KNN, SVR,165.5385106,35.71748388,228.5724393,325.5211914,0,0,0,47.83950617,49.51499118,,,,228.5724393,,165.5385106,911.8145279,,165.5385106,,63.03392872,165.5385106,, KNN, KNN,,,, ,165.5385106, , , , , ,, ,165.5385106, , , , , 
42,17, RF, RF,344.3018441,226.2543454,726.4143446,589.8747396,0,0,0,47.86249449,49.53724108,,,,726.4143446,,344.3018441,1310.895165,,344.3018441,,382.1125005,344.3018441,, RF, RF,,,, , , ,344.3018441, , , ,, , , ,344.3018441, , , 
42,18, NN, NN,90.63066907,39.14334802,401.295527,161.4506673,0,0,0,47.88546256,49.55947137,,,,401.295527,,90.63066907,577.8325882,,90.63066907,,310.6648579,90.63066907,, NN, NN,,,, , ,90.63066907, , , , ,, , ,90.63066907, , , , 
42,19, KNN, KNN,155.6164228,73.15224128,122.3458809,55.52901204,8,8,4,47.86437693,49.53764861,,,,122.3458809,,155.6164228,138.3501521,,138.3501521,,-16.00427115,122.3458809,,WA,OLD,,,, , , , , , ,138.3501521,, , , , , , , 
42,20, KNN, KNN,314.3617874,132.5164937,281.2602443,112.0113607,5,12,5,47.84330986,49.51584507,,,,281.2602443,,314.3617874,345.0504144,,314.3617874,,-33.10154318,281.2602443,, KNN,OLD,,,, ,314.3617874, , , , , ,, , , , , , , 
42,21, KNN, KNN,544.7599924,206.5439859,506.5718606,159.1358887,3,17,3,47.82226133,49.49406071,,,,506.5718606,,544.7599924,589.419173,,544.7599924,,-38.18813171,506.5718606,, KNN,OLD,,,, ,544.7599924, , , , , ,, , , , , , , 
42,22, KNN, SVR,342.6610636,158.992945,348.2824764,145.9570801,0,2,0,47.84520668,49.47229551,,,,348.2824764,,342.6610636,467.6787606,,342.6610636,,5.621412723,342.6610636,, KNN, KNN,,,, ,342.6610636, , , , , ,, ,342.6610636, , , , , 
42,23, LR, KNN,401.6056313,138.1910774,388.2082774,129.0271647,1,1,1,47.82417582,49.45054945,,,,388.2082774,,401.6056313,545.29713,,401.6056313,,-13.39735388,388.2082774,, LR,OLD,,,,401.6056313, , , , , , ,, , , , , , , 
42,24, KNN, KNN,431.6876373,195.3191601,561.6925019,232.5049642,0,0,0,47.84710018,49.47275923,,,,561.6925019,,431.6876373,735.521732,,431.6876373,,130.0048646,431.6876373,, KNN, KNN,,,, ,431.6876373, , , , , ,, ,431.6876373, , , , , 
42,25, RF, SVR,331.317237,123.2778165,353.6747918,130.7741374,0,0,0,47.87000439,49.49494949,,,,353.6747918,,331.317237,554.163467,,331.317237,,22.35755473,331.317237,, RF, RF,,,, , , ,331.317237, , , ,, , , ,331.317237, , , 
42,26, KNN, KNN,200.3348308,56.56376031,203.2201188,63.85690104,0,0,0,47.8928885,49.51712028,,,,203.2201188,,200.3348308,360.018569,,200.3348308,,2.885287905,200.3348308,, KNN, KNN,,,, ,200.3348308, , , , , ,, ,200.3348308, , , , , 
42,27, KNN, KNN,240.5453274,73.27144174,221.540713,72.6760498,11,1,1,47.87187363,49.49539272,,,,221.540713,,240.5453274,238.8994663,,238.8994663,,-17.35875334,221.540713,,WA,OLD,,,, , , , , , ,238.8994663,, , , , , , , 
42,28, LR, LR,82.82131716,26.07665826,94.03800207,33.31115316,0,0,0,47.89473684,49.51754386,,,,94.03800207,,82.82131716,99.48992097,,82.82131716,,11.21668491,82.82131716,, LR, LR,,,,82.82131716, , , , , , ,,82.82131716, , , , , , 
42,29, NN, SVR,44.46853076,11.48500462,29.09685201,32.96009725,2,0,0,47.87373959,49.53967558,,,,29.09685201,,44.46853076,168.8480216,,44.46853076,,-15.37167875,29.09685201,, NN,OLD,,,, , ,44.46853076, , , , ,, , , , , , , 
42,30, KNN, SVR,51.57348979,16.8524066,10.37168575,67.69075114,2,0,0,47.85276074,49.56178791,,,,10.37168575,,51.57348979,548.2291246,,51.57348979,,-41.20180405,10.37168575,, KNN,OLD,,,, ,51.57348979, , , , , ,, , , , , , , 
42,31, KNN, KNN,40.75111581,8.2976948,0.257315454,72.23639323,2,0,0,47.83180026,49.58388086,,,,0.257315454,,40.75111581,433.6994984,,40.75111581,,-40.49380035,0.257315454,, KNN,OLD,,,, ,40.75111581, , , , , ,, , , , , , , 
42,32, NN, SVR,81.49082878,19.38122725,1.552105022,61.57806396,2,0,0,47.81085814,49.60595447,,,,1.552105022,,81.49082878,294.440332,,81.49082878,,-79.93872376,1.552105022,, NN,OLD,,,, , ,81.49082878, , , , ,, , , , , , , 
42,33, KNN, SVR,42.09695041,11.84400086,3.135393458,32.92755534,2,0,0,47.78993435,49.62800875,,,,3.135393458,,42.09695041,251.9526391,,42.09695041,,-38.96155696,3.135393458,, KNN,OLD,,,, ,42.09695041, , , , , ,, , , , , , , 
42,34, KNN, SVR,23.42553407,4.73637284,74.648539,40.36392415,0,0,0,47.8127734,49.65004374,,,,74.648539,,23.42553407,290.8455151,,23.42553407,,51.22300494,23.42553407,, KNN, KNN,,,, ,23.42553407, , , , , ,, ,23.42553407, , , , , 
42,35, KNN, SVR,2.880461083,0.84249861,5.030145453,71.83939616,0,0,0,47.83559248,49.67205947,,,,5.030145453,,2.880461083,516.2841964,,2.880461083,,2.14968437,2.880461083,, KNN, KNN,,,, ,2.880461083, , , , , ,, ,2.880461083, , , , , 
42,36, KNN, KNN,26.83225724,10.5984565,0.988913613,73.25860189,1,0,0,47.81468531,49.69405594,,,,0.988913613,,26.83225724,365.7362992,,26.83225724,,-25.84334363,0.988913613,, KNN,OLD,,,, ,26.83225724, , , , , ,, , , , , , , 
42,37, KNN, KNN,24.35421393,11.143705,8.713942727,55.58908691,1,0,0,47.79379642,49.7160332,,,,8.713942727,,24.35421393,269.3120187,,24.35421393,,-15.6402712,8.713942727,, KNN,OLD,,,, ,24.35421393, , , , , ,, , , , , , , 
42,38, NN, RF,21.21149934,4.934308233,27.56239654,69.53337402,0,0,0,47.81659389,49.73799127,,,,27.56239654,,21.21149934,333.1492701,,21.21149934,,6.350897199,21.21149934,, NN, NN,,,, , ,21.21149934, , , , ,, , ,21.21149934, , , , 
42,39, KNN, RF,10.99936207,1.594811658,30.64605781,62.0413859,0,0,0,47.83937145,49.75993016,,,,30.64605781,,10.99936207,467.9425935,,10.99936207,,19.64669574,10.99936207,, KNN, KNN,,,, ,10.99936207, , , , , ,, ,10.99936207, , , , , 
42,45, KNN, KNN,2.673368111,0.357005717,0.00046669,2.688573456,1,0,0,47.81849913,49.78184991,,,,0.00046669,,2.673368111,203.7408003,,2.673368111,,-2.672901421,0.00046669,, KNN,OLD,,,, ,2.673368111, , , , , ,, , , , , , , 
42,46, LR, KNN,33.43723087,10.64101036,0.000912688,10.07069906,2,2,0,47.79764501,49.76013956,,,,0.000912688,,33.43723087,184.5119342,,33.43723087,,-33.43631819,0.000912688,, LR,OLD,,,,33.43723087, , , , , , ,, , , , , , , 
42,47, LR, LR,90.01633847,21.33458816,2.092083058,6.642851257,10,7,7,47.77680907,49.73844813,,,,2.092083058,,90.01633847,71.92228316,,71.92228316,,-69.8302001,2.092083058,,WA,OLD,,,, , , , , , ,71.92228316,, , , , , , , 
42,48, LR, LR,79.97406464,20.72724551,34.5340129,10.41150818,3,5,2,47.75599129,49.7167756,,,,34.5340129,,79.97406464,64.41128966,,64.41128966,,-29.87727676,34.5340129,,WA,OLD,,,, , , , , , ,64.41128966,, , , , , , , 
42,49, NN, KNN,25.76291406,7.503987958,54.90572412,21.31683757,0,0,0,47.77874564,49.73867596,,,,54.90572412,,25.76291406,136.0586783,,25.76291406,,29.14281006,25.76291406,, NN, NN,,,, , ,25.76291406, , , , ,, , ,25.76291406, , , , 
42,50, NN, RF,23.64652287,8.874648451,174.8488276,56.39603678,0,0,0,47.80148019,49.76055725,,,,174.8488276,,23.64652287,258.6604918,,23.64652287,,151.2023047,23.64652287,, NN, NN,,,, , ,23.64652287, , , , ,, , ,23.64652287, , , , 
42,51, KNN, KNN,60.4014289,22.90041753,224.3511478,80.26391602,0,0,0,47.82419495,49.7824195,,,,224.3511478,,60.4014289,323.38692,,60.4014289,,163.9497189,60.4014289,, KNN, KNN,,,, ,60.4014289, , , , , ,, ,60.4014289, , , , , 
42,52, KNN, KNN,36.44083877,14.15970417,349.4162274,103.1837891,0,0,0,47.84688995,49.80426272,,,,349.4162274,,36.44083877,463.8461656,,36.44083877,,312.9753887,36.44083877,, KNN, KNN,,,, ,36.44083877, , , , , ,, ,36.44083877, , , , , 
42,53, KNN, KNN,5.153944927,1.493927623,302.7447495,112.1997965,0,0,0,47.86956522,49.82608696,,,,302.7447495,,5.153944927,416.3178566,,5.153944927,,297.5908045,5.153944927,, KNN, KNN,,,, ,5.153944927, , , , , ,, ,5.153944927, , , , , 
42,54, RF, RF,0,0,296.0333315,114.8239665,0,0,0,47.89222077,49.84789222,,,,296.0333315,,0,457.0034753,,0,,296.0333315,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
42,55, KNN, KNN,53.82026983,12.60242912,334.1366487,156.9330892,0,0,0,47.91485665,49.86967854,,,,334.1366487,,53.82026983,475.7957585,,53.82026983,,280.3163789,53.82026983,, KNN, KNN,,,, ,53.82026983, , , , , ,, ,53.82026983, , , , , 
42,56, LR, LR,238.1943291,98.69228013,171.3590833,87.37119954,2,1,1,47.89405124,49.84802432,,,,171.3590833,,238.1943291,308.2306987,,238.1943291,,-66.83524581,171.3590833,, LR,OLD,,,,238.1943291, , , , , , ,, , , , , , , 
42,57, RF, KNN,733.3633703,371.0481043,412.8501746,205.1308757,24,22,22,47.87326389,49.82638889,,,,412.8501746,,733.3633703,456.3669845,,456.3669845,,-43.51680992,412.8501746,,WA,OLD,,,, , , , , , ,456.3669845,, , , , , , , 
42,58, LR, LR,839.432633,301.9540442,638.1702229,290.7576823,16,2,2,47.85249458,49.80477223,,,,638.1702229,,839.432633,760.7895022,,760.7895022,,-122.6192794,638.1702229,,WA,OLD,,,, , , , , , ,760.7895022,, , , , , , , 
42,59, KNN, KNN,747.0501249,460.9371924,984.4588023,659.3442708,0,0,0,47.87510841,49.82653946,,,,984.4588023,,747.0501249,1042.426912,,747.0501249,,237.4086773,747.0501249,, KNN, KNN,,,, ,747.0501249, , , , , ,, ,747.0501249, , , , , 
42,60, KNN, KNN,626.2952121,418.3735114,710.4037584,575.3268229,0,0,0,47.89770264,49.84828782,,,,710.4037584,,626.2952121,795.5831823,,626.2952121,,84.10854636,626.2952121,, KNN, KNN,,,, ,626.2952121, , , , , ,, ,626.2952121, , , , , 
42,61, KNN, KNN,649.4159259,474.2644069,866.8577353,687.6269531,0,0,0,47.9202773,49.87001733,,,,866.8577353,,649.4159259,922.6519026,,649.4159259,,217.4418094,649.4159259,, KNN, KNN,,,, ,649.4159259, , , , , ,, ,649.4159259, , , , , 
42,62, LR, LR,426.3242877,171.1712499,486.6770661,191.0629883,0,0,0,47.94283239,49.89172802,,,,486.6770661,,426.3242877,598.515469,,426.3242877,,60.35277838,426.3242877,, LR, LR,,,,426.3242877, , , , , , ,,426.3242877, , , , , , 
42,63, KNN, KNN,131.4820611,52.82193521,432.5770066,156.9281576,0,0,0,47.96536797,49.91341991,,,,432.5770066,,131.4820611,520.8194345,,131.4820611,,301.0949455,131.4820611,, KNN, KNN,,,, ,131.4820611, , , , , ,, ,131.4820611, , , , , 
42,64, KNN, SVR,137.0086199,57.13279107,174.0485086,81.46305339,0,0,0,47.98788403,49.93509303,,,,174.0485086,,137.0086199,223.8675669,,137.0086199,,37.03988864,137.0086199,, KNN, KNN,,,, ,137.0086199, , , , , ,, ,137.0086199, , , , , 
42,65, KNN, KNN,35.70904391,9.423832075,174.6095645,69.09733887,0,0,0,48.01038062,49.9567474,,,,174.6095645,,35.70904391,211.3319419,,35.70904391,,138.9005205,35.70904391,, KNN, KNN,,,, ,35.70904391, , , , , ,, ,35.70904391, , , , , 
43,3, RF, RF,0,0,345.774493,93.37574056,0,0,0,48.03285776,49.97838305,,,,345.774493,,0,481.2034393,,0,,345.774493,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
43,4, SVR, RF,0.210864961,0.047046666,206.1130859,76.26194661,0,0,0,48.05531547,50,,,,206.1130859,,0.210864961,442.7537126,,0.210864961,,205.9022209,0.210864961,, SVR, SVR,,,, , , , ,0.210864961, , ,, , , , ,0.210864961, , 
43,5, NN, RF,29.72889394,4.152326572,244.8111006,106.3611491,0,0,0,48.07775378,50.02159827,,,,244.8111006,,29.72889394,483.1311979,,29.72889394,,215.0822067,29.72889394,, NN, NN,,,, , ,29.72889394, , , , ,, , ,29.72889394, , , , 
43,6, NN, RF,8.643257427,1.331516684,77.7173766,32.8315328,0,0,0,48.10017271,50.04317789,,,,77.7173766,,8.643257427,331.1450098,,8.643257427,,69.07411917,8.643257427,, NN, NN,,,, , ,8.643257427, , , , ,, , ,8.643257427, , , , 
43,7, NN, SVR,19.7772639,5.09243069,227.0268982,95.7504069,0,0,0,48.12257229,50.06473889,,,,227.0268982,,19.7772639,322.8166275,,19.7772639,,207.2496343,19.7772639,, NN, NN,,,, , ,19.7772639, , , , ,, , ,19.7772639, , , , 
43,8, KNN, KNN,90.16166029,59.35096382,127.8488854,67.25831299,0,0,0,48.14495255,50.08628128,,,,127.8488854,,90.16166029,145.4711097,,90.16166029,,37.68722511,90.16166029,, KNN, KNN,,,, ,90.16166029, , , , , ,, ,90.16166029, , , , , 
43,9, KNN, KNN,157.8142764,88.03737762,241.9870864,150.1853678,0,0,0,48.1673135,50.10780509,,,,241.9870864,,157.8142764,280.5074271,,157.8142764,,84.17280999,157.8142764,, KNN, KNN,,,, ,157.8142764, , , , , ,, ,157.8142764, , , , , 
43,10, KNN, KNN,156.202058,50.81900068,494.1679202,186.9725586,0,0,0,48.18965517,50.12931034,,,,494.1679202,,156.202058,599.2062806,,156.202058,,337.9658622,156.202058,, KNN, KNN,,,, ,156.202058, , , , , ,, ,156.202058, , , , , 
43,11, KNN, KNN,195.3277529,76.46458235,333.2943894,149.8499349,0,0,0,48.2119776,50.15079707,,,,333.2943894,,195.3277529,354.5374921,,195.3277529,,137.9666365,195.3277529,, KNN, KNN,,,, ,195.3277529, , , , , ,, ,195.3277529, , , , , 
43,12, KNN, KNN,361.7520923,130.3061646,279.6883087,121.869165,5,2,1,48.19121447,50.12919897,,,,279.6883087,,361.7520923,328.263639,,328.263639,,-48.57533031,279.6883087,,WA,OLD,,,, , , , , , ,328.263639,, , , , , , , 
43,13, KNN, KNN,137.7843589,69.81267344,190.0102081,78.96830241,0,0,0,48.213517,50.15066724,,,,190.0102081,,137.7843589,197.737115,,137.7843589,,52.2258492,137.7843589,, KNN, KNN,,,, ,137.7843589, , , , , ,, ,137.7843589, , , , , 
43,14, KNN, KNN,189.8109194,98.31234178,199.9692351,90.46532389,0,2,0,48.23580034,50.12908778,,,,199.9692351,,189.8109194,289.8707183,,189.8109194,,10.15831572,189.8109194,, KNN, KNN,,,, ,189.8109194, , , , , ,, ,189.8109194, , , , , 
43,15, KNN, SVR,129.0320635,43.01705371,126.6010071,117.1449626,1,0,0,48.21505376,50.15053763,,,,126.6010071,,129.0320635,614.1959882,,129.0320635,,-2.431056347,126.6010071,, KNN,OLD,,,, ,129.0320635, , , , , ,, , , , , , , 
43,16, RF, KNN,133.2266991,35.17932773,247.4553394,210.5874023,0,0,0,48.23731728,50.17196905,,,,247.4553394,,133.2266991,794.6266629,,133.2266991,,114.2286403,133.2266991,, RF, RF,,,, , , ,133.2266991, , , ,, , , ,133.2266991, , , 
43,17, POLY, POLY,214.9092597,111.8047368,400.2103447,298.7270182,0,0,0,48.25956167,50.19338204,,,,400.2103447,,214.9092597,719.7030175,,214.9092597,,185.301085,214.9092597,, POLY, POLY,,,, , , , , ,214.9092597, ,, , , , , ,214.9092597, 
43,18, NN, SVR,93.78169863,27.72572799,114.2048917,49.52899984,0,0,0,48.28178694,50.21477663,,,,114.2048917,,93.78169863,214.7353313,,93.78169863,,20.42319308,93.78169863,, NN, NN,,,, , ,93.78169863, , , , ,, , ,93.78169863, , , , 
