Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,,,
40,30, SVR, SVR,256.1222754,112.4202746,220.4181916,110.1606201,11,1,1,48.14298979,49.25719591,,,
40,31, KNN, KNN,339.725927,148.1598862,208.9586083,90.09939779,13,16,10,48.12064965,49.23433875,,,
40,32, KNN, KNN,225.975663,104.2553488,91.69615245,70.45166016,5,6,3,48.09833024,49.21150278,,,
40,33, KNN, SVR,243.2969632,75.77587827,14.6632759,59.9449056,3,7,0,48.07603153,49.18868799,,,
40,34, KNN, KNN,127.5672257,30.71451407,2.870929311,21.44772746,7,1,1,48.05375348,49.16589435,,,
40,35, NN, SVR,24.95548401,7.515959713,65.68070057,18.61703695,0,0,0,48.0778138,49.18943956,,,
40,36, LR, SVR,105.7435217,39.05433252,14.32012965,21.47148438,6,9,4,48.05555556,49.16666667,,,
40,37, KNN, SVR,99.25935848,41.58979171,10.43182059,21.17178752,8,8,6,48.03331791,49.14391485,,,
40,38, KNN, SVR,89.79577936,30.93602434,14.36010982,19.8918986,8,7,6,48.01110083,49.12118409,,,
40,39, RF, SVR,169.5003852,38.63270157,35.96885697,26.33845215,12,3,3,47.9889043,49.09847434,,,
40,40, KNN, RF,135.2253519,37.5101361,44.90695241,44.55900065,1,0,0,47.96672828,49.1219963,,,
40,41, LR, SVR,158.3743854,38.03556363,13.40564902,29.24227498,3,2,2,47.94457275,49.09930716,,,
40,42, LR, SVR,99.94702017,22.14600508,10.98000624,21.55035197,3,1,0,47.92243767,49.07663897,,,
40,43, RF, KNN,0.945452598,0.193532625,1.522929603,24.65574951,0,0,0,47.94646977,49.10013844,,,
40,44, LR, LR,41.08572196,8.975498197,0.357388988,7.012258403,3,1,1,47.92435424,49.07749077,,,
40,45, KNN, KNN,276.8819176,68.96050864,0.019817801,50.70761312,9,7,7,47.90225911,49.05486399,,,
40,46, KNN, SVR,320.60013,113.0630656,119.6303787,72.93544922,6,11,4,47.88018433,49.03225806,,,
40,47, KNN, NN,394.3499109,185.5241594,383.1567042,154.9343099,2,7,0,47.85812989,49.00967296,,,
40,48, NN, SVR,389.8747336,100.1786462,71.17048633,85.51669922,9,9,7,47.83609576,48.98710866,,,
40,49, KNN, KNN,247.0174325,96.94816497,145.6809099,75.9753418,6,5,3,47.81408191,48.96456512,,,
40,50, KNN, KNN,249.5840046,104.1331874,246.1427939,110.1659668,2,0,0,47.79208832,48.98804048,,,
40,51, LR, LR,237.0671388,99.12612436,200.3635966,82.38878581,2,3,2,47.77011494,48.96551724,,,
40,52, LR, LR,261.170901,127.0572641,188.1900303,88.78812663,21,19,18,47.74816176,48.94301471,,,
40,53, KNN, KNN,170.5007919,61.61100666,282.5249547,130.3352783,0,0,0,47.77216353,48.96646762,,,
40,54, KNN, RF,68.26786319,13.85351693,382.2898333,160.823877,0,0,0,47.79614325,48.98989899,,,
40,55, KNN, KNN,246.5805639,95.18569273,151.3988593,81.65058594,9,2,2,47.77420835,48.96741625,,,
40,56, LR, LR,441.3283896,265.471603,613.1804248,527.383724,0,0,0,47.79816514,48.99082569,,,
40,57, LR, KNN,566.1938312,278.9287953,537.4309568,413.5289714,5,0,0,47.77624943,49.01421366,,,
40,58, LR, KNN,449.3525151,190.777356,306.4542788,205.2415527,18,0,0,47.7543538,49.0375802,,,
40,59, KNN, KNN,333.7459124,125.1684932,309.0926776,137.3049479,4,0,0,47.73247824,49.06092533,,,
40,60, KNN, KNN,174.2855332,65.82088095,182.0470406,76.8384196,0,0,0,47.75641026,49.08424908,,,
40,61, KNN, KNN,199.7604103,79.99125029,291.0068298,127.5857096,0,0,0,47.78032037,49.10755149,,,
40,62, KNN, KNN,125.9703491,58.93218368,312.6269209,141.1855143,0,0,0,47.8042086,49.13083257,,,
40,63, KNN, KNN,260.0924381,104.2515597,247.6839384,98.69498698,3,4,2,47.78235025,49.10836763,,,
40,64, KNN, KNN,179.8978421,86.27101001,171.1974737,63.32459717,2,11,2,47.76051188,49.08592322,,,
40,65, NN, SVR,67.73688691,24.61866061,104.1549127,39.91654867,0,0,0,47.78437643,49.10918228,,,
41,1, RF, RF,0,0,198.3782162,61.3713501,0,0,0,47.80821918,49.13242009,,,
41,2, RF, RF,0,0,255.5644977,50.59231771,0,0,0,47.83204016,49.1556367,,,
41,3, SVR, SVR,0.104877699,0.077109329,281.6999882,81.21630046,0,0,0,47.85583942,49.17883212,,,
41,4, NN, RF,10.14004163,2.080648389,222.9151558,67.60183919,0,0,0,47.87961696,49.20200638,,,
41,5, KNN, KNN,38.17622425,13.80810209,99.73137357,46.77806396,0,0,0,47.90337284,49.22515953,,,
41,6, KNN, KNN,355.6082476,106.401319,213.3614207,51.18492839,19,17,17,47.88154897,49.20273349,,,
41,7, LR, KNN,227.8095353,87.01423638,188.1215476,57.31159668,5,10,4,47.85974499,49.18032787,,,
41,8, KNN, KNN,155.2513797,83.50546416,130.4449317,73.85026855,2,2,2,47.83796086,49.15794265,,,
41,9, KNN, RF,119.4491476,71.16080517,100.333631,49.90999349,2,6,2,47.81619654,49.1355778,,,
41,10, LR, LR,120.5703273,77.00928236,226.7513506,120.6593913,0,0,0,47.83992724,49.1587085,,,
41,11, KNN, KNN,141.1677512,36.04606864,315.9126066,136.4702718,0,0,0,47.86363636,49.18181818,,,
41,12, RF, NN,126.959739,62.26206514,194.4030071,91.51387533,0,0,0,47.88732394,49.20490686,,,
41,13, KNN, KNN,307.389743,134.6801164,284.0533987,141.3688965,3,0,0,47.86557675,49.22797457,,,
41,14, KNN, KNN,301.8796866,131.7650603,250.9779273,136.5354818,2,0,0,47.8438493,49.25102133,,,
41,15, KNN, KNN,154.220225,58.86813492,172.1781998,179.6810872,0,0,0,47.86751361,49.27404719,,,
41,16, KNN, SVR,88.17829596,19.05194582,403.7706032,347.5252279,0,0,0,47.89115646,49.29705215,,,
41,17, LR, LR,204.7327735,116.4382579,765.6301718,554.7042318,0,0,0,47.91477788,49.32003626,,,
41,18, KNN, SVR,106.3431196,35.2266394,228.0365322,233.0844076,0,0,0,47.93837789,49.34299955,,,
41,19, LR, SVR,319.2742805,162.7523785,235.1643574,148.4482422,2,4,0,47.91666667,49.32065217,,,
41,20, LR, SVR,695.3329295,363.5885767,468.7812034,241.7197428,5,15,3,47.8949751,49.29832503,,,
41,21, KNN, KNN,554.5491194,244.6662184,515.5019237,217.9602539,1,2,1,47.87330317,49.2760181,,,
41,22, LR, LR,467.6422216,257.2537884,386.6496476,179.0467773,2,5,2,47.85165084,49.25373134,,,
41,23, KNN, KNN,389.1325639,139.4479083,472.3567155,167.9146647,0,0,0,47.87522604,49.27667269,,,
41,24, KNN, KNN,185.4532613,63.83350398,286.5045375,91.5796224,0,0,0,47.89877994,49.29959331,,,
41,25, KNN, KNN,109.7985839,27.91619071,142.1369498,33.99053345,0,0,0,47.92231256,49.32249322,,,
41,26, NN, SVR,111.073959,31.33602347,75.01764376,22.82927856,2,2,2,47.9006772,49.30022573,,,
41,27, LR, KNN,168.4427923,54.65773034,143.150358,50.82862956,6,4,3,47.87906137,49.27797834,,,
41,28, LR, KNN,212.8883354,69.34027564,191.6205017,67.89142253,2,3,2,47.85746504,49.25575101,,,
41,29, KNN, SVR,281.6139427,101.0077086,165.281162,68.96115723,17,16,15,47.83588819,49.23354373,,,
41,30, LR, LR,268.0050499,83.24567462,91.45942065,42.69813639,17,12,12,47.81433078,49.21135647,,,
41,31, KNN, KNN,155.0746078,38.58306799,12.4570277,48.5699707,2,0,0,47.79279279,49.23423423,,,
41,32, KNN, KNN,150.3913596,38.92798143,1.162165637,35.08271891,4,1,1,47.7712742,49.21206664,,,
41,33, KNN, KNN,107.05356,24.82602443,1.165695884,24.71918132,4,1,1,47.74977498,49.18991899,,,
41,34, KNN, KNN,96.59352578,27.09954949,58.44687313,25.9584493,1,1,0,47.7282951,49.16779127,,,
41,35, NN, SVR,36.16821239,7.562892489,30.81144902,18.47680257,1,0,0,47.70683453,49.19064748,,,
41,36, KNN, RF,186.2782838,57.12113102,2.159222645,31.75815633,20,13,13,47.68539326,49.16853933,,,
41,37, KNN, SVR,183.3698559,54.20275077,6.478422343,47.89360352,7,3,3,47.66397125,49.14645103,,,
41,38, KNN, SVR,97.68201947,23.60045044,31.22825744,28.32419637,3,0,0,47.64256848,49.16928604,,,
41,39, NN, RF,57.14212865,14.2360799,31.62931048,32.41965535,2,0,0,47.62118492,49.19210054,,,
41,40, NN, RF,25.07263552,4.309073441,34.48744223,33.49415487,0,0,0,47.64468371,49.21489457,,,
41,41, KNN, KNN,20.34139542,4.4488236,63.33661066,34.22050781,0,0,0,47.66816143,49.23766816,,,
41,42, NN, RF,10.06133642,2.345634965,6.394191013,27.82693075,1,0,0,47.64679516,49.26042134,,,
41,44, LR, KNN,3.354169378,1.45792208,0.033256543,16.76347961,2,0,0,47.62544803,49.28315412,,,
41,45, KNN, KNN,65.9039808,18.18765638,0.000332866,13.42051188,6,5,4,47.60412002,49.26108374,,,
41,46, KNN, KNN,299.5756346,86.71186689,0.137191509,48.22374268,4,7,2,47.5828111,49.23903312,,,
41,47, LR, KNN,52.42117203,22.65037625,22.85432553,19.15198975,2,2,0,47.56152125,49.21700224,,,
41,48, KNN, KNN,106.1093498,33.39659623,109.0362755,28.34557902,0,4,0,47.58497317,49.19499106,,,
41,49, LR, KNN,82.15247114,32.99945222,112.121151,45.38878988,0,0,0,47.60840411,49.21770228,,,
41,50, KNN, KNN,219.7714348,88.79334384,137.6813198,56.7541626,10,9,9,47.58713137,49.19571046,,,
41,51, LR, LR,177.6557186,84.74493888,127.2809393,61.80012207,9,10,7,47.56587762,49.17373828,,,
41,52, LR, KNN,147.9997753,76.30991323,173.1121686,82.6117513,0,0,0,47.58928571,49.19642857,,,
41,53, KNN, KNN,81.09219161,28.12510528,304.3275648,128.0464111,0,0,0,47.61267291,49.21909862,,,
41,54, KNN, RF,14.4482024,2.365449963,406.3250546,168.6021484,0,0,0,47.63603925,49.24174844,,,
41,55, LR, LR,47.03759638,22.81717353,274.7321119,126.0688477,0,0,0,47.65938475,49.26437807,,,
41,56, RF, SVR,232.3018404,123.936934,244.7683343,187.7242025,0,0,0,47.68270945,49.28698752,,,
41,57, LR, LR,500.0066104,238.3829463,301.8824965,197.4286296,21,6,6,47.66146993,49.26503341,,,
41,58, KNN, KNN,467.7336053,164.3999288,347.6513939,177.7027181,15,0,0,47.64024933,49.28762244,,,
41,59, LR, LR,236.1319783,138.4692252,418.5270601,211.1116536,0,0,0,47.6635514,49.31019137,,,
41,60, KNN, KNN,349.8816359,176.8220579,285.7685252,134.1835612,3,3,3,47.64234875,49.28825623,,,
41,61, KNN, KNN,298.9540513,156.3685643,304.9903004,162.347168,0,0,0,47.66562917,49.3108048,,,
41,62, KNN, KNN,205.7871445,101.0879328,297.6703994,141.356429,0,0,0,47.68888889,49.33333333,,,
41,63, KNN, KNN,144.9417388,62.09597563,194.0891226,89.83707682,0,0,0,47.71212794,49.35584185,,,
41,64, KNN, KNN,185.2098593,87.77161626,182.9540527,77.37740072,1,4,1,47.69094139,49.3339254,,,
41,65, LR, KNN,142.4920304,47.39419867,132.8080993,45.66539714,2,1,1,47.66977364,49.31202841,,,
42,2, RF, RF,0,0,147.0181678,49.15535889,0,0,0,47.69299024,49.33451642,,,
42,3, RF, RF,0.256649701,0.033133334,155.416403,54.16107585,0,0,0,47.71618625,49.35698448,,,
42,4, SVR, RF,4.850058369,0.829551673,328.3450675,101.4984294,0,0,0,47.7393617,49.37943262,,,
42,5, NN, SVR,23.60346603,4.034483201,177.3387119,71.47404785,0,0,0,47.76251661,49.40186088,,,
42,6, LR, RF,62.19572818,14.94226971,64.50034924,30.84998169,0,0,0,47.78565102,49.42426926,,,
42,7, RF, SVR,38.24145911,12.36259644,86.23756251,33.30996501,0,0,0,47.80876494,49.44665781,,,
42,8, KNN, KNN,92.20194842,54.81913291,149.943927,62.42446289,0,0,0,47.83185841,49.46902655,,,
42,9, KNN, SVR,174.1923072,81.74645823,211.7363337,151.7579753,0,0,0,47.85493145,49.4913755,,,
42,10, KNN, KNN,213.4500802,92.48886739,225.9286945,117.9337565,0,0,0,47.87798408,49.51370469,,,
42,11, KNN, KNN,238.797707,87.40024122,254.5850218,91.00092773,0,0,0,47.90101635,49.53601414,,,
42,12, KNN, NN,309.3076217,113.9791917,228.1317236,92.15524902,11,5,5,47.87985866,49.51413428,,,
42,13, KNN, KNN,198.3370466,84.57809048,175.6876845,76.45334473,2,1,1,47.85871965,49.49227373,,,
42,14, KNN, KNN,310.4359459,107.4874424,239.8048477,96.18164063,5,1,1,47.83759929,49.47043248,,,
42,15, KNN, KNN,289.3694915,92.5298148,148.9446038,217.3988281,2,0,0,47.81649757,49.49272166,,,
42,16, KNN, SVR,165.5385106,35.71748388,228.5724393,325.5211914,0,0,0,47.83950617,49.51499118,,,
42,17, RF, RF,344.3018441,226.2543454,726.4143446,589.8747396,0,0,0,47.86249449,49.53724108,,,
42,18, NN, NN,90.63066907,39.14334802,401.295527,161.4506673,0,0,0,47.88546256,49.55947137,,,
42,19, KNN, KNN,155.6164228,73.15224128,122.3458809,55.52901204,8,8,4,47.86437693,49.53764861,,,
42,20, KNN, KNN,314.3617874,132.5164937,281.2602443,112.0113607,5,12,5,47.84330986,49.51584507,,,
42,21, KNN, KNN,544.7599924,206.5439859,506.5718606,159.1358887,3,17,3,47.82226133,49.49406071,,,
42,22, KNN, SVR,342.6610636,158.992945,348.2824764,145.9570801,0,2,0,47.84520668,49.47229551,,,
42,23, LR, KNN,401.6056313,138.1910774,388.2082774,129.0271647,1,1,1,47.82417582,49.45054945,,,
42,24, KNN, KNN,431.6876373,195.3191601,561.6925019,232.5049642,0,0,0,47.84710018,49.47275923,,,
42,25, RF, SVR,331.317237,123.2778165,353.6747918,130.7741374,0,0,0,47.87000439,49.49494949,,,
42,26, KNN, KNN,200.3348308,56.56376031,203.2201188,63.85690104,0,0,0,47.8928885,49.51712028,,,
42,27, KNN, KNN,240.5453274,73.27144174,221.540713,72.6760498,11,1,1,47.87187363,49.49539272,,,
42,28, LR, LR,82.82131716,26.07665826,94.03800207,33.31115316,0,0,0,47.89473684,49.51754386,,,
42,29, NN, SVR,44.46853076,11.48500462,29.09685201,32.96009725,2,0,0,47.87373959,49.53967558,,,
42,30, KNN, SVR,51.57348979,16.8524066,10.37168575,67.69075114,2,0,0,47.85276074,49.56178791,,,
42,31, KNN, KNN,40.75111581,8.2976948,0.257315454,72.23639323,2,0,0,47.83180026,49.58388086,,,
42,32, NN, SVR,81.49082878,19.38122725,1.552105022,61.57806396,2,0,0,47.81085814,49.60595447,,,
42,33, KNN, SVR,42.09695041,11.84400086,3.135393458,32.92755534,2,0,0,47.78993435,49.62800875,,,
42,34, KNN, SVR,23.42553407,4.73637284,74.648539,40.36392415,0,0,0,47.8127734,49.65004374,,,
42,35, KNN, SVR,2.880461083,0.84249861,5.030145453,71.83939616,0,0,0,47.83559248,49.67205947,,,
42,36, KNN, KNN,26.83225724,10.5984565,0.988913613,73.25860189,1,0,0,47.81468531,49.69405594,,,
42,37, KNN, KNN,24.35421393,11.143705,8.713942727,55.58908691,1,0,0,47.79379642,49.7160332,,,
42,38, NN, RF,21.21149934,4.934308233,27.56239654,69.53337402,0,0,0,47.81659389,49.73799127,,,
42,39, KNN, RF,10.99936207,1.594811658,30.64605781,62.0413859,0,0,0,47.83937145,49.75993016,,,
42,45, KNN, KNN,2.673368111,0.357005717,0.00046669,2.688573456,1,0,0,47.81849913,49.78184991,,,
42,46, LR, KNN,33.43723087,10.64101036,0.000912688,10.07069906,2,2,0,47.79764501,49.76013956,,,
42,47, LR, LR,90.01633847,21.33458816,2.092083058,6.642851257,10,7,7,47.77680907,49.73844813,,,
42,48, LR, LR,79.97406464,20.72724551,34.5340129,10.41150818,3,5,2,47.75599129,49.7167756,,,
42,49, NN, KNN,25.76291406,7.503987958,54.90572412,21.31683757,0,0,0,47.77874564,49.73867596,,,
42,50, NN, RF,23.64652287,8.874648451,174.8488276,56.39603678,0,0,0,47.80148019,49.76055725,,,
42,51, KNN, KNN,60.4014289,22.90041753,224.3511478,80.26391602,0,0,0,47.82419495,49.7824195,,,
42,52, KNN, KNN,36.44083877,14.15970417,349.4162274,103.1837891,0,0,0,47.84688995,49.80426272,,,
42,53, KNN, KNN,5.153944927,1.493927623,302.7447495,112.1997965,0,0,0,47.86956522,49.82608696,,,
42,54, RF, RF,0,0,296.0333315,114.8239665,0,0,0,47.89222077,49.84789222,,,
42,55, KNN, KNN,53.82026983,12.60242912,334.1366487,156.9330892,0,0,0,47.91485665,49.86967854,,,
42,56, LR, LR,238.1943291,98.69228013,171.3590833,87.37119954,2,1,1,47.89405124,49.84802432,,,
42,57, RF, KNN,733.3633703,371.0481043,412.8501746,205.1308757,24,22,22,47.87326389,49.82638889,,,
42,58, LR, LR,839.432633,301.9540442,638.1702229,290.7576823,16,2,2,47.85249458,49.80477223,,,
42,59, KNN, KNN,747.0501249,460.9371924,984.4588023,659.3442708,0,0,0,47.87510841,49.82653946,,,
42,60, KNN, KNN,626.2952121,418.3735114,710.4037584,575.3268229,0,0,0,47.89770264,49.84828782,,,
42,61, KNN, KNN,649.4159259,474.2644069,866.8577353,687.6269531,0,0,0,47.9202773,49.87001733,,,
42,62, LR, LR,426.3242877,171.1712499,486.6770661,191.0629883,0,0,0,47.94283239,49.89172802,,,
42,63, KNN, KNN,131.4820611,52.82193521,432.5770066,156.9281576,0,0,0,47.96536797,49.91341991,,,
42,64, KNN, SVR,137.0086199,57.13279107,174.0485086,81.46305339,0,0,0,47.98788403,49.93509303,,,
42,65, KNN, KNN,35.70904391,9.423832075,174.6095645,69.09733887,0,0,0,48.01038062,49.9567474,,,
43,3, RF, RF,0,0,345.774493,93.37574056,0,0,0,48.03285776,49.97838305,,,
43,4, SVR, RF,0.210864961,0.047046666,206.1130859,76.26194661,0,0,0,48.05531547,50,,,
43,5, NN, RF,29.72889394,4.152326572,244.8111006,106.3611491,0,0,0,48.07775378,50.02159827,,,
43,6, NN, RF,8.643257427,1.331516684,77.7173766,32.8315328,0,0,0,48.10017271,50.04317789,,,
43,7, NN, SVR,19.7772639,5.09243069,227.0268982,95.7504069,0,0,0,48.12257229,50.06473889,,,
43,8, KNN, KNN,90.16166029,59.35096382,127.8488854,67.25831299,0,0,0,48.14495255,50.08628128,,,
43,9, KNN, KNN,157.8142764,88.03737762,241.9870864,150.1853678,0,0,0,48.1673135,50.10780509,,,
43,10, KNN, KNN,156.202058,50.81900068,494.1679202,186.9725586,0,0,0,48.18965517,50.12931034,,,
43,11, KNN, KNN,195.3277529,76.46458235,333.2943894,149.8499349,0,0,0,48.2119776,50.15079707,,,
43,12, KNN, KNN,361.7520923,130.3061646,279.6883087,121.869165,5,2,1,48.19121447,50.12919897,,,
43,13, KNN, KNN,137.7843589,69.81267344,190.0102081,78.96830241,0,0,0,48.213517,50.15066724,,,
43,14, KNN, KNN,189.8109194,98.31234178,199.9692351,90.46532389,0,2,0,48.23580034,50.12908778,,,
43,15, KNN, SVR,129.0320635,43.01705371,126.6010071,117.1449626,1,0,0,48.21505376,50.15053763,,,
43,16, RF, KNN,133.2266991,35.17932773,247.4553394,210.5874023,0,0,0,48.23731728,50.17196905,,,
43,17, POLY, POLY,214.9092597,111.8047368,400.2103447,298.7270182,0,0,0,48.25956167,50.19338204,,,
43,18, NN, SVR,93.78169863,27.72572799,114.2048917,49.52899984,0,0,0,48.28178694,50.21477663,,,
43,19, KNN, KNN,48.88049067,16.85725805,32.85252816,13.70256856,5,4,4,48.26105625,50.19321597,,,
43,20, KNN, KNN,168.4400173,47.16863635,110.7747339,37.83872477,7,7,6,48.24034335,50.17167382,,,
43,21, KNN, KNN,126.5177851,42.27342012,116.4515099,40.62076009,5,4,4,48.21964822,50.15015015,,,
43,22, LR, KNN,247.5426261,89.06678636,227.2224314,82.13595378,4,3,3,48.19897084,50.12864494,,,
43,23, KNN, SVR,160.6211263,59.40920908,178.1706579,59.32804769,0,1,0,48.22117445,50.10715817,,,
43,24, KNN, KNN,480.5227355,201.4180345,343.4287165,144.6672526,4,7,4,48.20051414,50.0856898,,,
43,25, KNN, KNN,537.8303803,213.8192611,558.2443909,203.8589355,0,1,0,48.22269807,50.06423983,,,
43,26, RF, SVR,124.5940876,43.33116197,126.6900458,46.41210938,0,0,0,48.24486301,50.08561644,,,
43,27, LR, KNN,49.16436944,15.59834871,112.9970547,47.17531738,0,0,0,48.26700899,50.10697475,,,
43,28, LR, RF,51.63750115,8.11251822,77.61043878,24.83417562,0,0,0,48.28913601,50.1283148,,,
43,29, RF, RF,0.947380796,0.202444997,32.14772299,42.04982096,0,0,0,48.31124412,50.1496366,,,
43,30, SVR, SVR,0.516817594,0.092344727,2.730159138,48.11234131,0,0,0,48.33333333,50.17094017,,,
43,31, SVR, KNN,0.158163968,0.094837619,0.675551211,57.28937581,0,0,0,48.35540367,50.19222554,,,
43,32, RF, RF,0.151804409,0.023956667,6.414723816,58.2733724,0,0,0,48.37745517,50.21349274,,,
43,33, RF, RF,1.275657414,0.164686664,5.557142346,47.1619751,0,0,0,48.39948784,50.23474178,,,
43,46, RF, RF,0,0,1.373474662,2.12364502,0,0,0,48.42150171,50.2559727,,,
43,47, RF, RF,0,0,16.64526197,8.00663859,0,0,0,48.4434968,50.2771855,,,
43,48, KNN, KNN,0.071550775,0.012677142,27.67820691,8.63263855,0,0,0,48.46547315,50.29838022,,,
43,55, KNN, RF,5.292966845,0.888501644,267.3054589,120.8107096,0,0,0,48.48743076,50.31955688,,,
43,56, LR, LR,66.26798528,23.75591103,336.2937828,163.7186523,0,0,0,48.50936968,50.3407155,,,
43,57, LR, LR,399.8743847,187.6148517,298.2093923,130.4118571,3,2,2,48.4887186,50.3192848,,,
43,58, LR, LR,378.3761098,169.6872543,568.2619701,256.1853516,0,0,0,48.5106383,50.34042553,,,
43,59, KNN, KNN,900.9957978,490.0046636,643.9517063,461.7536458,22,9,9,48.49000425,50.31901319,,,
43,60, LR, LR,908.8822688,492.7319081,1130.350978,879.8809896,0,0,0,48.51190476,50.34013605,,,
43,61, KNN, KNN,568.9975379,323.1679891,569.884579,427.1620768,0,0,0,48.53378666,50.36124097,,,
43,62, KNN, KNN,388.7012674,164.2094592,504.2455751,224.773291,0,0,0,48.55564996,50.38232795,,,
43,63, LR, KNN,67.76792935,25.34963135,668.3392352,218.9588379,0,0,0,48.57749469,50.40339703,,,
43,64, KNN, RF,8.461513852,2.549968248,240.8183963,83.1222168,0,0,0,48.59932088,50.42444822,,,
43,65, KNN, RF,3.370566856,0.77942667,246.4964841,91.5445638,0,0,0,48.62112855,50.44548154,,,
44,3, RF, RF,0,0,278.9668977,81.65505371,0,0,0,48.64291773,50.46649703,,,
44,4, RF, RF,0,0,288.4370093,108.0936605,0,0,0,48.66468843,50.4874947,,,
44,5, KNN, RF,28.97647558,4.215606709,179.4665823,59.7879069,0,0,0,48.68644068,50.50847458,,,
44,6, NN, RF,27.11583315,4.25097177,112.8769841,40.59123128,0,0,0,48.7081745,50.52943668,,,
44,7, RF, RF,0,0,211.3224038,97.60047201,0,0,0,48.72988992,50.55038103,,,
44,8, KNN, SVR,24.9195402,12.40716531,117.979752,45.4720459,0,0,0,48.75158697,50.57130766,,,
44,9, LR, SVR,53.4015325,15.62293211,382.7082222,121.7582682,0,0,0,48.77326565,50.59221658,,,
44,10, RF, KNN,20.71449005,5.354413446,371.4741691,171.1696452,0,0,0,48.794926,50.61310782,,,
44,11, RF, KNN,228.392147,84.83123639,283.4788205,130.4291341,0,0,0,48.81656805,50.6339814,,,
44,12, KNN, KNN,379.4988775,162.0946652,295.0392686,155.8474772,8,2,2,48.79594423,50.61258978,,,
44,13, KNN, KNN,304.9870028,138.8685479,312.7553037,151.2875814,0,0,0,48.81756757,50.63344595,,,
44,14, KNN, KNN,209.5095327,88.55905457,243.499076,100.4291667,0,0,0,48.83917265,50.65428451,,,
44,15, LR, SVR,53.18291112,24.37779227,138.9069428,103.0818359,0,0,0,48.86075949,50.67510549,,,
44,16, KNN, RF,86.59509557,15.95470803,231.8298406,193.46639,0,0,0,48.88232813,50.6959089,,,
44,17, NN, SVR,123.2976986,34.12350717,121.2061931,104.9128499,1,0,0,48.86172007,50.71669477,,,
44,18, NN, SVR,101.6511779,25.26958432,101.5680252,25.59131266,1,0,0,48.84112937,50.73746313,,,
44,19, NN, SVR,55.73955749,16.31519899,48.48071459,15.27972819,3,1,1,48.82055602,50.71609099,,,
44,20, KNN, KNN,46.21959992,15.28419341,51.55875239,15.35115967,0,0,0,48.84210526,50.73684211,,,
44,21, NN, SVR,6.346412505,2.604929949,107.6531999,28.4450175,0,0,0,48.86363636,50.75757576,,,
44,22, KNN, KNN,125.2055023,50.15125177,95.12977977,36.55868327,13,11,11,48.84307951,50.73622213,,,
44,23, RF, SVR,142.044475,60.58070057,146.6085065,60.52854818,0,1,0,48.86459209,50.71488646,,,
44,24, RF, NN,163.5087014,64.22161423,175.7033485,64.69964193,0,0,0,48.88608659,50.73560319,,,
44,25, KNN, KNN,543.4787679,163.7862049,432.3668196,144.0128092,11,6,6,48.86554622,50.71428571,,,
