Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
3, 28, LR, LR, 432.70460198829403, 151.36737819322332, 659.0427094880065, 194.037109375, 0, 0, 0, 77.84810126582279, 74.68354430379746
3, 29, LR, LR, 4384.716837545614, 1355.5678184906578, 1325.6223916616395, 463.71211192810455, 24, 24, 24, 77.35849056603774, 74.21383647798741
3, 30, LR, LR, 6665.419325690202, 2554.692539512699, 1106.5792334939238, 373.19880883487656, 24, 24, 24, 76.875, 73.75
3, 31, LR, LR, 20013.66691829737, 5102.661168345803, 672.8385554790468, 178.65830838323353, 24, 24, 24, 76.3975155279503, 73.29192546583852
3, 32, LR, LR, 10486.48615522594, 2755.750684080153, 985.5217126749903, 153.3152938741722, 24, 24, 24, 75.92592592592592, 72.8395061728395
3, 33, LR, LR, 28602.24804555993, 9481.515134539946, 1407.07216075572, 246.1621875, 24, 24, 24, 75.4601226993865, 72.39263803680981
3, 34, LR, LR, 24967.649267354493, 5699.216878837057, 933.7590695677337, 204.23506289308173, 24, 24, 24, 75.0, 71.95121951219512
3, 35, LR, LR, 11588.79872618764, 1885.5974197219452, 660.7862374572455, 120.84609375, 24, 24, 24, 74.54545454545455, 71.51515151515152
3, 36, LR, LR, 152.95410306253657, 91.49751574846476, 217.02455673920434, 64.65930435505321, 0, 11, 0, 74.69879518072288, 71.08433734939759
3, 37, LR, LR, 116.4965601187075, 100.69303350029631, 102.26944136135504, 36.520583208869475, 5, 20, 5, 74.25149700598801, 70.65868263473054
3, 38, LR, LR, 27.35943989949709, 13.830841514103245, 62.726136571086656, 18.149640118634263, 0, 0, 0, 74.40476190476191, 70.83333333333334
3, 39, LR, LR, 3.5064234295706624, 1.4210953233013581, 56.91521994954216, 9.968319363064237, 0, 0, 0, 74.55621301775149, 71.00591715976331
3, 40, LR, LR, 0.0, 0.0, 117.70549406605171, 15.333720086847697, 0, 0, 0, 74.70588235294117, 71.17647058823529
3, 41, LR, LR, 0.0, 0.0, 36.19184813095375, 5.681036501514669, 0, 0, 0, 74.85380116959064, 71.34502923976608
3, 42, LR, LR, 0.0, 0.0, 120.67718553275972, 20.868353204412774, 0, 0, 0, 75.0, 71.51162790697676
3, 43, LR, LR, 0.0, 0.0, 232.82424282874942, 38.082688737623755, 0, 0, 0, 75.14450867052022, 71.67630057803468
3, 44, LR, LR, 0.0, 0.0, 237.10515920523355, 37.20460205078125, 0, 0, 0, 75.28735632183908, 71.83908045977012
3, 45, LR, LR, 0.0, 0.0, 183.4894799178044, 36.97736025528169, 0, 0, 0, 75.42857142857143, 72.0
3, 46, LR, LR, 0.0, 0.0, 121.92615430322815, 34.28574360280797, 0, 0, 0, 75.56818181818183, 72.1590909090909
3, 47, LR, LR, 0.0, 0.0, 115.95911983590716, 19.869140625, 0, 0, 0, 75.70621468926554, 72.31638418079096
3, 48, LR, LR, 1.0860277296862774e+69, 5.299272703124841e+68, 201.9473567525182, 67.42524458051801, 24, 24, 24, 75.28089887640449, 71.91011235955057
3, 49, LR, LR, 8.891559028249195e+70, 4.3386365521472886e+70, 517.546103933717, 104.0384422508446, 24, 24, 24, 74.86033519553072, 71.50837988826815
3, 50, LR, LR, 2.02394678790238e+68, 9.87584908978941e+67, 327.3697091524936, 86.5337104301948, 24, 24, 24, 74.44444444444444, 71.11111111111111
3, 51, LR, LR, 1122.2549884159805, 318.5887046044098, 791.9489545839848, 173.2691183035714, 4, 13, 4, 74.03314917127072, 70.71823204419888
3, 52, LR, LR, 4710.214003932796, 1175.0517845809848, 560.7180238676801, 119.64294270833334, 24, 24, 24, 73.62637362637363, 70.32967032967034
