Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
25, 20, LR, LR, 1557.5470455683758, 408.1901487561266, 412.7263960715191, 215.66806571365245, 24, 24, 24, 40.72197593413553, 42.24192526915769
25, 21, LR, LR, 272.2786767890143, 113.39931436132706, 400.917778272634, 218.9287489853896, 0, 0, 0, 40.75949367088608, 42.278481012658226
25, 22, LR, LR, 865.3429813731206, 311.34214523112394, 517.9157552727552, 271.4963421242775, 24, 11, 11, 40.7337128399747, 42.2517394054396
25, 23, LR, LR, 213.67556159314373, 116.55099196077808, 497.3810501928165, 264.35915305397725, 0, 0, 0, 40.771175726927936, 42.288242730720604
25, 24, LR, LR, 965.7595994087686, 264.87926414068687, 348.72587730192896, 174.4111083984375, 24, 20, 20, 40.74542008843967, 42.26152874289324
25, 25, LR, LR, 3185.342528582166, 891.4723001995458, 436.9883947461959, 195.33887453007517, 24, 24, 24, 40.71969696969697, 42.234848484848484
25, 26, LR, LR, 1862.9938982844233, 538.1429726045384, 375.3744796866191, 150.68468691697763, 24, 24, 24, 40.694006309148264, 42.208201892744476
25, 27, LR, LR, 7851.426496991803, 1318.0726781092505, 591.6422479998539, 243.56932848282443, 24, 24, 24, 40.668348045397224, 42.18158890290038
25, 28, LR, LR, 12147.42365104578, 1964.3913715783494, 858.6825486163358, 324.1614583333333, 24, 24, 24, 40.64272211720227, 42.15500945179584
25, 29, LR, LR, 6323.184472116365, 1886.6505178504876, 922.2434556303405, 351.02711004273505, 24, 24, 24, 40.61712846347607, 42.12846347607053
25, 30, LR, LR, 3342.230201243101, 1052.860953621097, 1257.2249202111768, 508.6515502929688, 24, 24, 24, 40.59156702328509, 42.1019509125236
25, 31, LR, LR, 2812.3989868091026, 898.5552507589265, 1556.1921178608725, 703.6899639423077, 24, 8, 8, 40.56603773584906, 42.07547169811321
