Place,Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
2553,40,42, SVR, NN,157.5200415,47.56738485,515.8974317,237.6486719,100,99.72581277
2554,40,43, RF, KNN,0.156541638,0.027698572,566.2649073,270.140411,100,99.72592013
2555,40,44, KNN, KNN,63.81976637,12.7086575,502.8600976,261.5589193,100,99.7260274
2556,40,45, RF, RF,247.3304817,84.17503468,724.4431834,362.4162809,100,99.72613459
2557,40,46, LR, SVR,257.0610246,108.3531916,708.6542175,368.2266016,100,99.72624169
2558,40,47, LR, NN,486.2606347,278.3294209,916.2976888,424.2657772,100,99.72634871
2559,40,48, KNN, SVR,422.1103314,179.5210815,572.204385,277.8177288,100,99.72645565
2560,40,49, KNN, KNN,114.4948928,64.67907885,435.709832,212.1612455,100,99.7265625
2561,40,50, KNN, RF,249.4148194,94.64480824,469.041878,219.117627,100,99.72666927
2562,40,51, KNN, KNN,183.2853614,70.5289825,393.804624,144.3323511,100,99.72677596
2563,40,52, KNN, KNN,105.7716559,36.36351378,439.9456452,148.2152487,100,99.72688256
2564,40,53, RF, KNN,356.7852652,123.4720589,678.0613231,273.4544819,100,99.72698908
2565,40,54, KNN, KNN,126.4124685,36.49634046,825.5204996,310.2155413,100,99.72709552
2566,40,55, KNN, KNN,296.0986821,66.84607906,377.8243454,184.1677712,100,99.72720187
2567,40,56, RF, RF,320.9574372,201.2297083,653.8385428,569.4225781,100,99.72730814
2568,40,57, KNN, KNN,286.2668917,120.422854,544.4870246,425.9919922,100,99.72741433
2569,40,58, KNN, KNN,184.1934821,86.97068005,357.4515072,194.6935938,100,99.72752044
2570,40,59, RF, KNN,145.0934396,53.18107129,528.1420978,218.3434183,100,99.72762646
2571,40,60, LR, RF,150.0048739,62.8705193,357.145236,158.5726124,100,99.7277324
2572,40,61, RF, RF,201.3745655,73.52974695,461.6816472,222.8902012,100,99.72783826
2573,40,62, KNN, KNN,112.8169383,46.82645931,523.7969072,257.7003581,100,99.72794403
2574,40,63, KNN, KNN,223.5449234,92.9191288,362.6899781,145.8507832,100,99.72804973
2575,40,64, RF, RF,469.1857421,188.2269505,484.609289,210.8665654,100,99.72815534
2576,40,65, NN, SVR,70.0280376,24.39120268,1212.707118,370.9617271,100,99.72826087
2577,41,1, KNN, KNN,0.027791131,0.006214286,478.1552551,126.7632656,100,99.72836632
2578,41,2, SVR, SVR,0.16773416,0.1055105,580.7844851,149.548473,100,99.72847168
2579,41,3, LR, SVR,53.37099965,11.23505153,386.1984373,124.9019645,100,99.72857697
2580,41,4, SVR, SVR,22.17511411,5.707378233,330.3140838,135.085977,100,99.72868217
2581,41,5, RF, RF,100.718317,22.33164563,206.3571861,89.96402229,100,99.72878729
2582,41,6, KNN, KNN,60.89449078,24.86551027,286.2774255,112.6462374,100,99.72889233
2583,41,7, LR, KNN,285.007469,104.6649326,299.9320923,115.8187109,100,99.72899729
2584,41,8, RF, RF,134.508994,71.4373589,158.765267,79.3060791,100,99.72910217
2585,41,9, KNN, SVR,124.0499606,67.01590288,159.2637121,75.96344238,100,99.72920696
2586,41,10, LR, LR,96.5100051,56.09553837,269.5605127,135.9024805,100,99.72931168
2587,41,11, KNN, SVR,128.6496878,27.90713485,418.4974068,191.1601304,100,99.72941631
2588,41,12, KNN, KNN,143.851657,62.00228197,415.4671168,181.325946,100,99.72952087
2589,41,13, KNN, KNN,278.5963955,125.8847214,334.5594427,178.433028,100,99.72962534
2590,41,14, RF, KNN,233.9604405,115.1481535,459.9665831,239.6485559,100,99.72972973
2591,41,15, LR, NN,115.0295283,41.67396942,643.420641,278.0804924,100,99.72983404
2592,41,16, SVR, SVR,10.78386836,4.494236743,897.9565857,374.5659107,100,99.72993827
2593,41,17, KNN, NN,155.8419415,75.44684798,885.2917013,352.3089636,100,99.73004242
2594,41,18, LR, NN,154.6247277,49.65091077,531.7746409,189.7514576,100,99.73014649
2595,41,19, LR, SVR,453.8988305,152.2399292,565.1476503,218.7735026,100,99.73025048
2596,41,20, RF, RF,341.3589172,199.7652511,556.1134996,226.2484056,100,99.73035439
2597,41,21, RF, KNN,483.3952644,224.1158987,594.3295814,210.6895433,100,99.69195225
2598,41,22, KNN, KNN,435.7880468,175.9794073,787.8920283,370.0404903,100,99.69207082
2599,41,23, RF, RF,290.7944218,102.5792336,624.7657736,278.703618,100,99.6921893
2600,41,24, KNN, KNN,95.9550879,49.9181344,875.8720445,369.7399384,100,99.69230769
2601,41,25, KNN, KNN,250.9659268,83.09796606,912.3804154,327.9982663,100,99.69242599
2602,41,26, KNN, KNN,168.4710778,39.41276321,794.3134057,304.0431773,100,99.6925442
2603,41,27, RF, SVR,125.4256739,38.18696268,298.2803237,179.8254321,100,99.69266231
2604,41,28, KNN, SVR,152.5168862,43.68383813,516.266269,223.8773619,100,99.69278034
2605,41,29, LR, LR,276.699493,122.6031011,455.8646748,198.9846515,100,99.69289827
2606,41,30, LR, KNN,224.0846531,67.77114452,605.0660043,239.2675781,100,99.69301612
2607,41,31, LR, KNN,70.17516894,23.36684319,429.6445929,197.5271345,100,99.69313387
2608,41,32, NN, SVR,74.76933459,17.38325709,515.8865796,213.5271267,100,99.69325153
2609,41,33, KNN, KNN,284.3013607,75.50951655,527.4451844,248.6824659,100,99.69336911
2610,41,34, LR, SVR,235.0403148,59.33601275,414.1425352,194.2144711,100,99.69348659
2611,41,35, KNN, SVR,79.1824707,24.28997657,367.496712,184.3982622,100,99.69360398
2612,41,36, RF, SVR,221.7678958,85.82690175,317.3701059,154.2248757,100,99.69372129
2613,41,37, RF, SVR,214.2098154,66.12185993,336.9373617,169.3253348,100,99.6938385
2614,41,38, RF, SVR,150.2598308,39.86167144,218.6796864,117.4310047,100,99.69395562
2615,41,39, LR, SVR,74.7486358,18.00451579,241.0210917,143.127134,100,99.69407266
2616,41,40, KNN, SVR,6.969268019,1.298946862,228.1066596,99.09929591,100,99.6941896
2617,41,41, KNN, SVR,21.47158712,5.395579369,450.9490548,194.028125,100,99.69430646
2618,41,42, SVR, SVR,5.278894468,0.80700511,423.1702234,168.9830029,100,99.69442322
2619,41,43, LR, LR,0,0,427.0721043,181.2156596,100,99.6945399
2620,41,44, NN, SVR,5.218371841,1.140280272,362.2233175,167.0482565,100,99.69465649
2621,41,45, NN, SVR,47.77614054,13.52017992,548.1690004,250.3710467,100,99.69477299
2622,41,46, LR, KNN,385.4734313,186.91758,860.7656061,462.8874163,100,99.6948894
2623,41,47, RF, KNN,313.9724094,100.2120634,787.8104781,378.9805629,100,99.69500572
2624,41,48, LR, LR,286.9181355,121.2127802,338.2339556,144.485411,100,99.69512195
2625,41,49, LR, RF,242.7910131,69.61589319,297.2184737,124.8648056,100,99.6952381
2626,41,50, KNN, SVR,130.578406,41.15762239,435.1237961,188.685864,100,99.69535415
2627,41,51, KNN, KNN,109.9172109,54.42399207,293.761561,132.6238315,100,99.69547012
2628,41,52, KNN, KNN,89.61421423,35.6435107,469.3918587,196.639501,100,99.695586
2629,41,53, LR, RF,68.44101149,28.28814669,715.1220467,311.9400228,100,99.69570179
2630,41,54, NN, SVR,23.45141355,5.533554389,618.59931,285.6939827,100,99.69581749
2631,41,55, LR, LR,45.39753533,13.99806401,341.3042338,108.1658398,100,99.69593311
2632,41,56, KNN, KNN,121.8357493,68.26745793,282.8493857,221.7438867,100,99.69604863
2633,41,57, SVR, SVR,76.00964038,43.97867426,286.6833358,178.9708594,100,99.69616407
2634,41,58, RF, RF,269.3631487,84.15483786,314.8714023,119.2760352,100,99.69627942
2635,41,59, KNN, KNN,199.6397583,102.9381498,393.410172,158.6243754,100,99.69639469
2636,41,60, RF, LR,208.4679423,82.90686194,323.1069522,127.7359776,100,99.69650986
2637,41,61, KNN, KNN,214.3279539,91.53365536,324.6220531,137.1889329,100,99.69662495
2638,41,62, RF, RF,173.4840475,68.05479024,425.4784869,199.9511998,100,99.69673995
2639,41,63, KNN, KNN,214.2313696,79.89172625,521.6255104,269.5887733,100,99.69685487
2640,41,64, KNN, KNN,242.6521419,104.1758842,583.2352036,241.2326907,100,99.6969697
2641,41,65, KNN, SVR,176.241138,45.83221072,622.4861533,210.3720381,100,99.69708444
2642,42,1, LR, LR,0,0,291.2865072,56.60878747,100,99.69719909
2643,42,2, SVR, SVR,0.093811281,0.0568653,292.0931802,69.746469,100,99.69731366
2644,42,3, SVR, SVR,3.817282544,0.735181927,368.6528668,116.7495637,100,99.69742814
2645,42,4, NN, SVR,103.0384524,15.29536636,440.3437318,192.1825437,100,99.69754253
2646,42,5, KNN, SVR,51.29740522,10.70942671,412.9613547,168.3979436,100,99.69765684
2647,42,6, NN, SVR,52.87946658,10.60585268,303.2724196,104.4806134,100,99.69777106
2648,42,7, KNN, SVR,110.1691406,18.59380835,279.9822032,98.51641291,100,99.6978852
2649,42,8, KNN, NN,86.58301555,51.84876009,169.4584069,71.92664809,100,99.69799924
2650,42,9, RF, SVR,139.8398611,80.11247704,230.3986979,170.7513867,100,99.69811321
2651,42,10, RF, KNN,169.7980425,78.92947767,401.4951307,155.0939355,100,99.69822708
2652,42,11, RF, KNN,108.1095429,51.49268242,348.4636502,138.7871369,100,99.69834087
2653,42,12, LR, LR,271.2333374,139.0517409,317.346971,128.0650195,100,99.6607614
2654,42,13, RF, RF,221.9208124,80.55475019,303.4060645,123.3703906,100,99.66088922
2655,42,14, LR, LR,208.7251824,82.19760608,300.3082749,132.4661621,100,99.66101695
2656,42,15, RF, KNN,110.8187253,46.54798955,580.9905696,265.0892701,100,99.66114458
2657,42,16, NN, SVR,40.61594295,16.79627139,744.0556953,351.0937781,100,99.66127211
2658,42,17, NN, NN,175.7427337,101.1352185,633.9006417,349.2550092,100,99.66139955
2659,42,18, KNN, SVR,127.275666,41.56056417,293.4632709,118.0600526,100,99.66152689
2660,42,19, LR, LR,162.8209119,71.28111838,218.1728188,79.37180343,100,99.66165414
2661,42,20, KNN, KNN,210.1223697,77.84465626,384.9171571,174.362121,100,99.66178129
2662,42,21, LR, LR,492.0423367,167.0295695,542.8663047,215.8684991,100,99.66190834
2663,42,22, KNN, SVR,251.4806383,84.67337942,622.5798525,302.6034801,100,99.6620353
2664,42,23, RF, RF,361.2073543,123.2386626,511.7715906,233.1910022,100,99.66216216
2665,42,24, LR, LR,383.4188058,204.3043838,666.0417427,303.7020217,100,99.66228893
2666,42,25, NN, SVR,277.8322818,82.85881783,661.9624351,305.4841676,100,99.6624156
2667,42,26, RF, KNN,154.0283217,43.48007053,850.5158435,369.3801514,100,99.66254218
2668,42,27, KNN, SVR,194.0778557,41.2473934,575.2116343,325.39971,100,99.66266867
2669,42,28, KNN, KNN,68.83580152,20.82161447,414.8184502,200.1532422,100,99.66279505
2670,42,29, KNN, SVR,111.6377262,25.52067956,511.2694106,244.4516727,100,99.66292135
2671,42,30, LR, LR,245.5346257,74.17754342,831.7191089,364.4664668,100,99.66304755
2672,42,31, KNN, KNN,75.43976659,27.1273039,681.0045165,333.3276219,100,99.66317365
2673,42,32, KNN, SVR,131.0842315,46.06703969,744.9838049,372.620471,100,99.66329966
2674,42,33, KNN, KNN,80.4120177,24.8810748,534.8018743,259.3273379,100,99.66342558
2675,42,34, NN, SVR,28.03285283,3.830821358,321.1127856,162.7062089,100,99.6635514
2676,42,35, NN, SVR,9.411257821,2.990037516,464.9826256,203.251709,100,99.66367713
2677,42,36, LR, SVR,86.10293622,24.52703677,419.221648,188.4293138,100,99.66380276
2678,42,37, RF, RF,69.76164826,21.41324455,330.5799894,155.8434628,100,99.6639283
2679,42,38, NN, SVR,32.48223164,7.117355903,270.9399766,148.652128,100,99.66405375
2680,42,39, RF, SVR,5.726969371,1.249681588,311.2286373,129.3211627,100,99.6641791
2681,42,40, LR, LR,0,0,308.5380748,132.243114,100,99.66430436
2682,42,41, LR, LR,0,0,337.5441837,166.9597013,100,99.66442953
2683,42,42, LR, LR,0,0,318.1946627,144.2544592,100,99.6645546
2684,42,43, LR, LR,0,0,408.4092049,164.4004126,100,99.66467958
2685,42,44, LR, LR,0,0,323.5668484,131.3330498,100,99.66480447
2686,42,45, LR, KNN,8.126457695,2.502402878,858.6546115,269.0977613,100,99.66492926
2687,42,46, RF, RF,50.8359968,17.14914168,1077.567947,417.0279255,100,99.66505396
2688,42,47, RF, RF,76.23986721,19.22310287,842.747032,288.9251172,100,99.66517857
2689,42,48, LR, LR,55.0688884,19.2135834,418.3001423,156.7070313,100,99.66530309
2690,42,49, NN, RF,24.85956532,7.281583867,292.0366862,92.80154552,100,99.66542751
2691,42,50, NN, SVR,26.20625251,8.868842632,360.7006122,147.3980869,100,99.66555184
2692,42,51, LR, KNN,58.87165773,14.98521088,471.4120632,190.2531353,100,99.66567608
2693,42,52, KNN, KNN,35.81170197,14.52613008,665.3861217,231.4797763,100,99.66580022
2694,42,53, KNN, KNN,3.81646542,1.231941899,722.917095,277.5017445,100,99.66592428
2695,42,54, KNN, KNN,0,0,676.0315574,301.5486235,100,99.66604824
2696,42,55, KNN, KNN,69.76035796,16.56139252,597.1650332,236.663762,100,99.66617211
2697,42,56, RF, LR,170.6343409,63.48905224,439.7747031,196.6277138,100,99.66629588
2698,42,57, LR, KNN,279.7702066,109.33412,378.0423858,138.2566584,100,99.66641957
2699,42,58, RF, RF,207.7852004,65.34621219,501.8666584,141.3252352,100,99.66654316
2700,42,59, RF, RF,481.8949805,331.4095421,937.0874924,569.8408717,100,99.66666667
2701,42,60, LR, LR,361.7270997,256.5638476,831.1562067,650.89875,100,99.66679008
2702,42,61, KNN, KNN,453.3242519,292.9881302,890.9897418,702.1823438,100,99.6669134
2703,42,62, RF, RF,52.03171835,22.71560863,381.1833427,139.0774161,100,99.66703663
2704,42,63, KNN, SVR,79.91294252,28.76483856,439.66832,201.7182771,100,99.66715976
2705,42,64, RF, KNN,227.082037,81.0879497,384.0741195,177.4080453,100,99.66728281
2706,42,65, LR, RF,138.6143369,39.2892068,515.8653027,192.4084087,100,99.66740576
2707,43,1, LR, LR,0,0,185.2850272,46.95251359,100,99.66752863
2708,43,2, LR, LR,0,0,198.6468395,65.20575012,100,99.6676514
2709,43,3, SVR, SVR,2.644036035,2.228189967,296.7175008,85.84510512,100,99.66777409
2710,43,4, SVR, SVR,0.97092665,0.953791695,350.768274,139.872191,100,99.66789668
2711,43,5, KNN, SVR,252.8653107,35.83152783,473.3662229,176.2980097,100,99.66801918
2712,43,6, SVR, SVR,8.774640262,2.951379989,248.2805971,82.45143038,100,99.66814159
2713,43,7, NN, SVR,47.13763865,12.72898881,347.694234,128.5617334,100,99.66826391
2714,43,8, RF, KNN,191.2831,92.51566229,269.1323508,101.053563,100,99.66838615
2715,43,9, RF, SVR,113.5215562,61.36520629,417.0843039,180.9508087,100,99.66850829
2716,43,10, LR, RF,66.85336847,21.37805789,436.2160701,159.1430047,100,99.66863034
2717,43,11, RF, SVR,101.3043779,32.82781586,398.0760984,157.6566078,100,99.6687523
2718,43,12, KNN, KNN,252.6578519,115.0059777,373.0243334,180.4270928,100,99.66887417
2719,43,13, KNN, KNN,140.6939106,62.44664751,287.5620455,112.9481836,100,99.66899595
2720,43,14, RF, KNN,230.6178596,108.8408558,382.5020392,158.6500977,100,99.66911765
2721,43,15, KNN, KNN,70.8613842,26.95681109,710.5691701,307.9385653,100,99.66923925
2722,43,16, RF, RF,34.36079569,15.18475431,937.7827427,394.2617188,100,99.66936076
2723,43,17, SVR, NN,213.7866247,104.3585786,520.306941,244.282592,100,99.66948219
2724,43,18, LR, SVR,96.51588434,34.73201512,151.9300937,58.93100718,100,99.66960352
2725,43,19, RF, SVR,78.54138707,25.10567956,147.4424884,47.97779917,100,99.66972477
2726,43,20, LR, KNN,219.4188043,70.73556159,346.7311259,132.953549,100,99.66984593
2727,43,21, LR, LR,130.0089222,46.77862198,287.9520931,125.2753135,100,99.669967
2728,43,22, KNN, SVR,156.5213033,64.26572067,307.3843888,150.7168091,100,99.67008798
2729,43,23, NN, SVR,54.86539283,16.6279786,323.2923939,125.2356345,100,99.67020887
2730,43,24, KNN, KNN,284.4873931,137.3047305,501.8014795,204.9244573,100,99.67032967
2731,43,25, LR, KNN,344.6004629,175.3425958,596.4360097,289.7480609,100,99.67045038
2732,43,26, LR, LR,116.9404702,51.86015609,494.5855703,255.2713956,100,99.67057101
2733,43,27, KNN, KNN,81.7982959,20.00807099,528.621031,239.3467611,100,99.67069155
2734,43,28, SVR, SVR,7.93658902,1.840946,767.4989538,319.5528337,100,99.670812
2735,43,29, RF, SVR,11.17865968,2.792821138,849.8570265,377.582368,100,99.67093236
2736,43,30, RF, KNN,22.88100832,4.625649509,980.2269981,457.3395287,100,99.67105263
2737,43,31, RF, RF,2.166228664,0.418765328,850.631113,400.577369,100,99.67117282
2738,43,32, LR, RF,4.395908409,1.395166032,793.7161257,369.5398901,100,99.67129291
2739,43,33, NN, KNN,4.654993878,1.455549984,688.8812596,287.7033898,100,99.67141292
2740,43,34, LR, LR,0,0,654.0036227,236.7444111,100,99.67153285
2741,43,35, LR, LR,0,0,792.317538,268.639015,100,99.67165268
2742,43,36, LR, LR,0,0,659.746618,262.8725167,100,99.67177243
2743,43,37, LR, LR,0,0,425.96171,192.2458298,100,99.67189209
2744,43,38, LR, LR,0,0,594.4020075,277.0569157,100,99.67201166
2745,43,39, LR, LR,0,0,606.9875384,263.3835887,100,99.67213115
2746,43,40, LR, LR,0,0,631.3352818,255.5105097,100,99.67225055
2747,43,41, LR, LR,0,0,846.9953735,259.9451762,100,99.67236986
2748,43,42, LR, LR,0,0,1075.148108,271.6863903,100,99.67248908
2749,43,43, LR, LR,0,0,949.5782493,252.6321163,100,99.67260822
2750,43,44, LR, LR,0,0,820.5951795,218.5943159,100,99.67272727
2751,43,45, LR, LR,0,0,886.9762183,184.4550201,100,99.67284624
2752,43,46, SVR, KNN,1.647746989,0.279008807,640.0288684,191.1364025,100,99.67296512
2753,43,47, SVR, SVR,0.183281345,0.091606274,1276.970152,348.1768705,100,99.67308391
2754,43,49, LR, LR,0,0,409.7504375,119.633395,100,99.67320261
2755,43,50, LR, LR,0,0,390.4941861,143.3041867,100,99.67332123
2756,43,51, LR, LR,0,0,560.982534,190.0193599,100,99.67343977
2757,43,52, LR, LR,0,0,706.2763158,230.0438133,100,99.67355822
2758,43,53, LR, LR,0,0,656.1209759,249.5321681,100,99.67367658
2759,43,54, LR, LR,0,0,720.2621262,290.5851563,100,99.67379485
2760,43,55, KNN, KNN,1.732446923,0.393830454,544.2417838,235.4813288,100,99.67391304
2761,43,56, KNN, KNN,26.13091797,9.397536435,506.5869089,218.2837095,100,99.67403115
2762,43,57, KNN, KNN,89.73210705,24.99404093,411.7446449,173.8749794,100,99.67414917
2763,43,58, RF, KNN,198.4044831,45.69039241,668.6430564,279.8814556,100,99.6742671
2764,43,59, KNN, RF,250.9705541,192.4584502,610.7372594,367.8155839,100,99.67438495
2765,43,60, LR, LR,455.6411048,271.1152934,949.6269583,705.9975781,100,99.67450271
2766,43,61, KNN, KNN,324.0211325,195.1576675,557.758012,430.4953516,100,99.67462039
2767,43,62, KNN, KNN,172.9455301,78.99452537,399.4855442,149.760918,100,99.67473798
2768,43,63, RF, RF,45.28143104,13.9709337,628.9452086,190.4985259,100,99.67485549
2769,43,64, SVR, SVR,2.399520903,0.527669312,579.1525926,197.1376187,100,99.67497291
2770,43,65, RF, RF,1.792824411,0.408780667,616.2055177,181.67875,100,99.67509025
2771,44,1, LR, LR,0,0,315.0790624,67.96858882,100,99.67520751
2772,44,2, LR, LR,0,0,255.1339652,81.89215528,100,99.67532468
2773,44,5, NN, SVR,41.26537262,10.07650293,366.3053165,148.0588333,100,99.67544176
2774,44,6, RF, SVR,130.6677351,19.89720591,293.6989649,104.7449251,100,99.67555876
2775,44,7, SVR, SVR,5.024803262,0.942017653,330.0889577,156.7848438,100,99.67567568
2776,44,8, RF, RF,32.15469633,12.46798835,388.9169577,109.9985631,100,99.67579251
2777,44,9, NN, SVR,25.16443625,7.8801746,676.0524184,246.0926751,100,99.67590925
2778,44,10, SVR, SVR,5.125648725,1.127636774,595.9456515,263.4992378,100,99.67602592
2779,44,11, RF, KNN,147.2246832,45.96019852,452.7048917,206.4737862,100,99.6761425
2780,44,12, LR, LR,252.3439977,109.4955523,474.2454659,235.7778708,100,99.67625899
2781,44,13, RF, KNN,356.7415042,169.7552502,469.4115665,240.5641174,100,99.6763754
2782,44,14, KNN, KNN,159.6606132,69.3886727,417.2065464,206.5899649,100,99.67649173
2783,44,15, NN, SVR,35.59727837,6.595919999,510.5354956,181.3371695,100,99.67660798
2784,44,16, SVR, SVR,2.961021949,0.630130326,748.3725676,354.2001343,100,99.67672414
2785,44,17, RF, SVR,105.3797508,30.04190521,319.89156,137.3995134,100,99.67684022
2786,44,18, KNN, SVR,20.80004677,6.0525289,195.533195,53.63138606,100,99.67695621
2787,44,19, KNN, KNN,37.91874879,11.20153403,119.7816345,58.216398,100,99.67707212
2788,44,20, KNN, SVR,77.18247717,21.75668017,118.1590648,51.45069173,100,99.67718795
2789,44,21, RF, RF,11.91849416,3.688997078,253.6553359,113.7913699,100,99.67730369
2790,44,22, RF, KNN,99.15395675,36.8002517,170.9342077,78.88760293,100,99.67741935
2791,44,23, KNN, SVR,65.14441812,27.03912223,152.0456346,66.02983211,100,99.67753493
2792,44,24, LR, NN,170.5815382,50.07922981,190.8001387,71.42755752,100,99.67765043
2793,44,25, KNN, KNN,152.9434989,70.2150652,511.6332362,184.566838,100,99.67776584
2794,44,26, LR, RF,140.3259804,48.77731914,523.3941807,249.9383406,100,99.67788117
2795,44,27, RF, RF,30.56701063,9.051310897,691.8862126,305.5353699,100,99.67799642
2796,44,28, LR, LR,0,0,940.882404,495.7811763,100,99.67811159
2797,44,29, LR, LR,0,0,1155.752797,571.1185142,100,99.67822667
2798,44,30, LR, LR,0,0,981.7234398,441.9958539,100,99.67834167
2799,44,31, LR, LR,0,0,778.9213815,369.0354456,100,99.67845659
2800,44,32, LR, LR,0,0,829.8517258,359.3331368,100,99.67857143
2801,44,33, LR, LR,0,0,1054.548969,421.8039773,100,99.67868618
2802,44,34, LR, LR,0,0,912.7819677,394.2058842,100,99.67880086
2803,44,35, LR, LR,0,0,745.9547331,321.838202,100,99.67891545
2804,44,36, LR, LR,0,0,753.4401874,284.9412647,100,99.67902996
2805,44,37, LR, LR,0,0,507.9536687,201.2057796,100,99.67914439
2806,44,38, LR, LR,0,0,419.4507818,180.6719021,100,99.67925873
2807,44,39, LR, LR,0,0,329.627395,119.9504811,100,99.679373
2808,44,40, LR, LR,0,0,524.560418,165.5028399,100,99.67948718
2809,44,41, LR, LR,0,0,660.4347531,218.6333882,100,99.67960128
2810,44,42, LR, LR,0,0,671.1047735,238.4943692,100,99.6797153
2811,44,43, LR, LR,0,0,479.4838065,191.4731489,100,99.67982924
2812,44,44, LR, LR,0,0,656.5725398,261.1409443,100,99.6799431
2813,44,45, LR, LR,0,0,798.3058022,213.1735464,100,99.68005688
2814,44,46, LR, LR,0,0,1067.962546,269.0447656,100,99.68017058
2815,44,47, LR, LR,0,0,1285.107166,319.0477093,100,99.68028419
2816,44,48, LR, LR,0,0,633.1704803,159.0193743,100,99.68039773
2817,44,49, LR, LR,0,0,553.0235722,155.7074672,100,99.68051118
